Bundesland;Anzahl;GKZ;Timestamp
Wien;561;9;2020-05-10T01:00:00
Vorarlberg;28;8;2020-05-10T01:00:00
Tirol;105;7;2020-05-10T01:00:00
Steiermark;264;6;2020-05-10T01:00:00
Salzburg;44;5;2020-05-10T01:00:00
Oberösterreich;48;4;2020-05-10T01:00:00
Niederösterreich;182;3;2020-05-10T01:00:00
Kärnten;11;2;2020-05-10T01:00:00
Burgenland;47;1;2020-05-10T01:00:00
