Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;361;0;45
Rust(Stadt);102;1980;47;0;10
Eisenstadt-Umgebung;103;43236;948;7;116
Güssing;104;25699;693;4;88
Jennersdorf;105;17097;479;9;63
Mattersburg;106;40042;849;7;136
Neusiedl am See;107;59990;1201;16;170
Oberpullendorf;108;37384;1090;10;154
Oberwart;109;54192;1529;23;170
Klagenfurt Stadt;201;101300;2651;55;415
Villach Stadt;202;62882;1337;11;186
Hermagor;203;18054;485;2;81
Klagenfurt Land;204;60014;1490;3;306
Sankt Veit an der Glan;205;54186;1611;14;465
Spittal an der Drau;206;75868;1192;7;368
Villach Land;207;64618;1400;9;327
Völkermarkt;208;41862;1515;7;373
Wolfsberg;209;52607;1484;16;373
Feldkirchen;210;29902;747;10;156
Krems an der Donau(Stadt);301;25036;717;16;103
Sankt Pölten(Stadt);302;55514;1560;10;240
Waidhofen an der Ybbs(Stadt);303;11222;316;3;50
Wiener Neustadt(Stadt);304;45823;1230;25;128
Amstetten;305;116520;4060;46;776
Baden;306;146751;3089;23;318
Bruck an der Leitha;307;103735;2052;9;220
Gänserndorf;308;104782;1601;17;155
Gmünd;309;36553;1052;15;128
Hollabrunn;310;51033;964;13;96
Horn;311;30936;464;5;56
Korneuburg;312;91254;1855;7;152
Krems(Land);313;56487;1549;16;167
Lilienfeld;314;25655;695;10;81
Melk;315;78191;2109;22;355
Mistelbach;316;75625;1186;18;111
Mödling;317;119115;2493;15;226
Neunkirchen;318;86343;1794;26;216
Sankt Pölten(Land);319;131729;3175;34;464
Scheibbs;320;41414;1496;8;270
Tulln;321;104593;2272;15;209
Waidhofen an der Thaya;322;25682;649;5;69
Wiener Neustadt(Land);323;78307;1536;18;181
Zwettl;325;41987;1145;5;179
Linz(Stadt);401;206595;6734;80;830
Steyr(Stadt);402;38056;1222;9;175
Wels(Stadt);403;62470;2406;19;321
Braunau am Inn;404;105553;3012;22;568
Eferding;405;33178;1699;17;230
Freistadt;406;66861;2745;28;297
Gmunden;407;101859;3128;28;337
Grieskirchen;408;64875;2989;19;559
Kirchdorf an der Krems;409;57071;1629;13;258
Linz-Land;410;151371;4961;43;640
Perg;411;68968;2746;22;406
Ried im Innkreis;412;61690;2928;36;335
Rohrbach;413;56545;3263;48;385
Schärding;414;57391;2508;11;342
Steyr-Land;415;60717;2328;34;289
Urfahr-Umgebung;416;86005;3865;30;475
Vöcklabruck;417;137297;4868;36;633
Wels-Land;418;73777;2323;14;355
Salzburg(Stadt);501;155021;4510;25;894
Hallein;502;60824;2618;17;379
Salzburg-Umgebung;503;153492;5240;32;848
Sankt Johann im Pongau;504;81194;4034;42;538
Tamsweg;505;20251;858;10;178
Zell am See;506;87628;2960;26;570
Graz(Stadt);601;291072;6619;63;807
Deutschlandsberg;603;60867;1068;8;134
Graz-Umgebung;606;156070;3238;74;477
Leibnitz;610;84756;2176;35;284
Leoben;611;59700;1510;41;280
Liezen;612;79652;2100;23;327
Murau;614;27543;573;6;150
Voitsberg;616;51044;1483;37;292
Weiz;617;90654;1971;41;285
Murtal;620;71698;1666;14;375
Bruck-Mürzzuschlag;621;98697;2476;50;382
Hartberg-Fürstenfeld;622;90606;2555;79;379
Südoststeiermark;623;84036;2210;26;307
Innsbruck-Stadt;701;131961;5387;53;422
Imst;702;60474;2228;15;209
Innsbruck-Land;703;180453;6944;46;839
Kitzbühel;704;64168;2054;18;226
Kufstein;705;110287;5098;69;763
Landeck;706;44386;2009;23;100
Lienz;707;48738;1658;9;416
Reutte;708;32838;704;2;92
Schwaz;709;84329;5696;65;636
Bludenz;801;64107;2206;21;251
Bregenz;802;134987;4914;39;487
Dornbirn;803;89912;4029;29;323
Feldkirch;804;108133;4028;22;485
Wien;900;1911191;57610;619;4614
