Bundesland;Anzahl;GKZ;Timestamp
Wien;563;9;2020-05-05T11:38:09
Vorarlberg;39;8;2020-05-05T11:38:09
Tirol;163;7;2020-05-05T11:38:09
Steiermark;340;6;2020-05-05T11:38:09
Salzburg;80;5;2020-05-05T11:38:09
Oberösterreich;87;4;2020-05-05T11:38:09
Niederösterreich;234;3;2020-05-05T11:38:09
Kärnten;14;2;2020-05-05T11:38:09
Burgenland;62;1;2020-05-05T11:38:09
