Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;536;461,615309092788;305;2020-10-18T15:02:00
Baden;896;612,846521617204;306;2020-10-18T15:02:00
Bludenz;571;896,192359606994;801;2020-10-18T15:02:00
Braunau am Inn;457;437,705922917784;404;2020-10-18T15:02:00
Bregenz;931;692,79596377518;802;2020-10-18T15:02:00
Bruck an der Leitha;655;642,093912361533;307;2020-10-18T15:02:00
Bruck-Mürzzuschlag;257;259,637921280207;621;2020-10-18T15:02:00
Deutschlandsberg;144;236,760329491459;603;2020-10-18T15:02:00
Dornbirn;678;761,446973865972;803;2020-10-18T15:02:00
Eferding;175;527,807938231391;405;2020-10-18T15:02:00
Eisenstadt(Stadt);52;355,264056842249;101;2020-10-18T15:02:00
Eisenstadt-Umgebung;165;384,373471241876;103;2020-10-18T15:02:00
Feldkirch;844;787,614666056981;804;2020-10-18T15:02:00
Feldkirchen;49;163,677055149147;210;2020-10-18T15:02:00
Freistadt;384;576,394830458864;406;2020-10-18T15:02:00
Gänserndorf;633;610,49707771541;308;2020-10-18T15:02:00
Gmünd;175;475,892638620727;309;2020-10-18T15:02:00
Gmunden;523;514,606763684309;407;2020-10-18T15:02:00
Graz(Stadt);1590;550,542578755289;601;2020-10-18T15:02:00
Graz-Umgebung;610;395,43627641644;606;2020-10-18T15:02:00
Grieskirchen;360;556,233679949321;408;2020-10-18T15:02:00
Güssing;119;461,293948908788;104;2020-10-18T15:02:00
Hallein;675;1118,03094047106;502;2020-10-18T15:02:00
Hartberg-Fürstenfeld;481;530,776191211847;622;2020-10-18T15:02:00
Hermagor;63;345,697980684811;203;2020-10-18T15:02:00
Hollabrunn;138;271,343741397617;310;2020-10-18T15:02:00
Horn;135;434,223222901254;311;2020-10-18T15:02:00
Imst;605;1007,39309977354;702;2020-10-18T15:02:00
Innsbruck-Land;1552;865,501511281634;703;2020-10-18T15:02:00
Innsbruck-Stadt;1872;1417,00098402846;701;2020-10-18T15:02:00
Jennersdorf;28;164,068908941756;105;2020-10-18T15:02:00
Kirchdorf an der Krems;181;318,292125347308;409;2020-10-18T15:02:00
Kitzbühel;512;801,49027097259;704;2020-10-18T15:02:00
Klagenfurt Land;142;237,458193979933;204;2020-10-18T15:02:00
Klagenfurt Stadt;346;343,196087961356;201;2020-10-18T15:02:00
Korneuburg;620;682,150755316925;312;2020-10-18T15:02:00
Krems an der Donau(Stadt);163;655,250040199389;301;2020-10-18T15:02:00
Krems(Land);394;696,162272952152;313;2020-10-18T15:02:00
Kufstein;1136;1035,72144928065;705;2020-10-18T15:02:00
Landeck;1288;2903,38578062306;706;2020-10-18T15:02:00
Leibnitz;344;417,050579506328;610;2020-10-18T15:02:00
Leoben;204;339,66033966034;611;2020-10-18T15:02:00
Lienz;226;463,561216745636;707;2020-10-18T15:02:00
Liezen (inkl. Gröbming);269;336,666624948374;612;2020-10-18T15:02:00
Lilienfeld;134;519,138385247172;314;2020-10-18T15:02:00
Linz(Stadt);1763;856,96508948796;401;2020-10-18T15:02:00
Linz-Land;1148;763,942957151318;410;2020-10-18T15:02:00
Mattersburg;172;430,807764558547;106;2020-10-18T15:02:00
Melk;443;568,225545778713;315;2020-10-18T15:02:00
Mistelbach;430;569,664692712266;316;2020-10-18T15:02:00
Mödling;819;688,246861291786;317;2020-10-18T15:02:00
Murau;44;159,08022705087;614;2020-10-18T15:02:00
Murtal;209;290,261652130437;620;2020-10-18T15:02:00
Neunkirchen;587;680,25634191283;318;2020-10-18T15:02:00
Neusiedl am See;363;609,551316496507;107;2020-10-18T15:02:00
Oberpullendorf;123;327,886332737984;108;2020-10-18T15:02:00
Oberwart;316;584,362748724018;109;2020-10-18T15:02:00
Perg;497;725,981974612542;411;2020-10-18T15:02:00
Reutte;145;443,83226201408;708;2020-10-18T15:02:00
Ried im Innkreis;428;699,300699300699;412;2020-10-18T15:02:00
Rohrbach;394;697,049041115278;413;2020-10-18T15:02:00
Rust(Stadt);3;154,639175257732;102;2020-10-18T15:02:00
Salzburg(Stadt);780;505,800494128175;501;2020-10-18T15:02:00
Salzburg-Umgebung;885;581,162456248646;503;2020-10-18T15:02:00
Sankt Johann im Pongau;846;1049,979521676;504;2020-10-18T15:02:00
Sankt Pölten(Land);765;583,773389090687;319;2020-10-18T15:02:00
Sankt Pölten(Stadt);406;737,591744785989;302;2020-10-18T15:02:00
Sankt Veit an der Glan;175;320,777197323802;205;2020-10-18T15:02:00
Schärding;292;509,536356815049;414;2020-10-18T15:02:00
Scheibbs;188;454,073376325387;320;2020-10-18T15:02:00
Schwaz;1006;1199,43247529002;709;2020-10-18T15:02:00
Spittal an der Drau;109;143,249530167825;206;2020-10-18T15:02:00
Steyr(Stadt);232;607,441154138193;402;2020-10-18T15:02:00
Steyr-Land;369;610,654177768216;415;2020-10-18T15:02:00
Südoststeiermark;145;168,708622755884;623;2020-10-18T15:02:00
Tamsweg;78;383,858267716535;505;2020-10-18T15:02:00
Tulln;562;541,577126557516;321;2020-10-18T15:02:00
Urfahr-Umgebung;575;672,475293842465;416;2020-10-18T15:02:00
Villach Land;157;242,778499412383;207;2020-10-18T15:02:00
Villach Stadt;152;244,204167536912;202;2020-10-18T15:02:00
Vöcklabruck;769;564,391242761627;417;2020-10-18T15:02:00
Voitsberg;244;476,925783311507;616;2020-10-18T15:02:00
Völkermarkt;167;398,777401022016;208;2020-10-18T15:02:00
Waidhofen an der Thaya;193;745,519159456119;322;2020-10-18T15:02:00
Waidhofen an der Ybbs(Stadt);42;372,968652872747;303;2020-10-18T15:02:00
Weiz;388;429,474336694597;617;2020-10-18T15:02:00
Wels(Stadt);599;970,401931083642;403;2020-10-18T15:02:00
Wels-Land;395;540,400032834432;418;2020-10-18T15:02:00
Wien(Stadt);23302;1228,04271535412;900;2020-10-18T15:02:00
Wiener Neustadt(Land);359;460,309522893667;323;2020-10-18T15:02:00
Wiener Neustadt(Stadt);329;726,638249000596;304;2020-10-18T15:02:00
Wolfsberg;110;208,625725448545;209;2020-10-18T15:02:00
Zell am See;576;658,571722576662;506;2020-10-18T15:02:00
Zwettl;251;594,476813035858;325;2020-10-18T15:02:00
