Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;571;10;5
Rust(Stadt);102;1980;68;0;1
Eisenstadt-Umgebung;103;43236;1422;20;34
Güssing;104;25699;1218;36;48
Jennersdorf;105;17097;803;19;54
Mattersburg;106;40042;1418;24;33
Neusiedl am See;107;59990;2028;28;81
Oberpullendorf;108;37384;1540;23;27
Oberwart;109;54192;2101;54;45
Klagenfurt Stadt;201;101300;4378;140;97
Villach Stadt;202;62882;2389;56;65
Hermagor;203;18054;1242;17;52
Klagenfurt Land;204;60014;2857;54;90
Sankt Veit an der Glan;205;54186;2819;91;39
Spittal an der Drau;206;75868;3268;82;202
Villach Land;207;64618;2860;65;73
Völkermarkt;208;41862;2624;52;65
Wolfsberg;209;52607;2602;65;43
Feldkirchen;210;29902;1596;39;36
Krems an der Donau(Stadt);301;25036;959;23;12
Sankt Pölten(Stadt);302;55514;2429;43;25
Waidhofen an der Ybbs(Stadt);303;11222;617;10;3
Wiener Neustadt(Stadt);304;45823;2057;54;120
Amstetten;305;116520;7191;119;131
Baden;306;146751;5533;86;181
Bruck an der Leitha;307;103735;3363;65;94
Gänserndorf;308;104782;3130;39;173
Gmünd;309;36553;1716;34;31
Hollabrunn;310;51033;1390;29;77
Horn;311;30936;765;11;32
Korneuburg;312;91254;2657;38;61
Krems(Land);313;56487;2323;29;84
Lilienfeld;314;25655;1054;30;10
Melk;315;78191;3570;79;46
Mistelbach;316;75625;1979;30;143
Mödling;317;119115;3891;93;87
Neunkirchen;318;86343;3402;74;82
Sankt Pölten(Land);319;131729;4848;93;111
Scheibbs;320;41414;2443;32;43
Tulln;321;104593;3610;62;82
Waidhofen an der Thaya;322;25682;978;13;22
Wiener Neustadt(Land);323;78307;2738;53;94
Zwettl;325;41987;2219;24;57
Linz(Stadt);401;206595;9467;202;91
Steyr(Stadt);402;38056;1685;18;11
Wels(Stadt);403;62470;3515;57;80
Braunau am Inn;404;105553;5299;65;177
Eferding;405;33178;2198;28;31
Freistadt;406;66861;4038;81;58
Gmunden;407;101859;5561;90;139
Grieskirchen;408;64875;4196;67;53
Kirchdorf an der Krems;409;57071;2802;72;26
Linz-Land;410;151371;7048;78;85
Perg;411;68968;4035;57;71
Ried im Innkreis;412;61690;4151;86;68
Rohrbach;413;56545;4246;90;54
Schärding;414;57391;4026;61;37
Steyr-Land;415;60717;3284;62;24
Urfahr-Umgebung;416;86005;4916;69;49
Vöcklabruck;417;137297;7535;132;97
Wels-Land;418;73777;3521;47;100
Salzburg(Stadt);501;155021;7969;104;212
Hallein;502;60824;4861;53;158
Salzburg-Umgebung;503;153492;8623;92;202
Sankt Johann im Pongau;504;81194;6634;87;188
Tamsweg;505;20251;1962;36;58
Zell am See;506;87628;5280;92;87
Graz(Stadt);601;291072;10320;240;208
Deutschlandsberg;603;60867;2468;82;139
Graz-Umgebung;606;156070;5599;214;149
Leibnitz;610;84756;3615;79;75
Leoben;611;59700;2295;87;34
Liezen;612;79652;3830;93;96
Murau;614;27543;1253;18;48
Voitsberg;616;51044;2193;85;37
Weiz;617;90654;3299;115;97
Murtal;620;71698;3311;140;68
Bruck-Mürzzuschlag;621;98697;4268;197;140
Hartberg-Fürstenfeld;622;90606;4349;153;144
Südoststeiermark;623;84036;3878;130;153
Innsbruck-Stadt;701;131961;6850;85;83
Imst;702;60474;3315;32;39
Innsbruck-Land;703;180453;9872;121;139
Kitzbühel;704;64168;3322;37;62
Kufstein;705;110287;6933;123;87
Landeck;706;44386;2873;41;27
Lienz;707;48738;3257;39;143
Reutte;708;32838;1254;4;59
Schwaz;709;84329;7544;112;154
Bludenz;801;64107;3278;43;53
Bregenz;802;134987;7064;92;102
Dornbirn;803;89912;5858;61;142
Feldkirch;804;108133;6120;68;91
Wien;900;1911191;83116;1553;1964
