Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;3277;45;1;2020-11-18T03:02:00
Kärnten;5151;64;2;2020-11-18T03:02:00
Niederösterreich;21051;227;3;2020-11-18T03:02:00
Oberösterreich;28759;273;4;2020-11-18T03:02:00
Salzburg;8650;84;5;2020-11-18T03:02:00
Steiermark;9771;341;6;2020-11-18T03:02:00
Tirol;18016;205;7;2020-11-18T03:02:00
Vorarlberg;8248;75;8;2020-11-18T03:02:00
Wien;33564;494;9;2020-11-18T03:02:00
