Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;8791;155;1;2020-12-31T14:02:00
Kärnten;19345;465;2;2020-12-31T14:02:00
Niederösterreich;49808;837;3;2020-12-31T14:02:00
Oberösterreich;67688;1046;4;2020-12-31T14:02:00
Salzburg;25133;340;5;2020-12-31T14:02:00
Steiermark;37419;1047;6;2020-12-31T14:02:00
Tirol;38498;478;7;2020-12-31T14:02:00
Vorarlberg;18494;209;8;2020-12-31T14:02:00
Wien;67776;1078;9;2020-12-31T14:02:00
