Altersgruppe;Anzahl;Timestamp
<5;2;2020-12-08T21:02:00
5-14;0;2020-12-08T21:02:00
15-24;1;2020-12-08T21:02:00
25-34;4;2020-12-08T21:02:00
35-44;10;2020-12-08T21:02:00
45-54;51;2020-12-08T21:02:00
55-64;154;2020-12-08T21:02:00
65-74;508;2020-12-08T21:02:00
75-84;1298;2020-12-08T21:02:00
>84;1678;2020-12-08T21:02:00
