Altersgruppe;Anzahl;Timestamp
<5;0;2020-11-25T08:02:00
5-14;0;2020-11-25T08:02:00
15-24;0;2020-11-25T08:02:00
25-34;3;2020-11-25T08:02:00
35-44;6;2020-11-25T08:02:00
45-54;37;2020-11-25T08:02:00
55-64;94;2020-11-25T08:02:00
65-74;335;2020-11-25T08:02:00
75-84;851;2020-11-25T08:02:00
>84;1054;2020-11-25T08:02:00
