Bundesland;Anzahl;GKZ;Timestamp
Wien;5300;9;2020-10-10T14:02:01
Vorarlberg;383;8;2020-10-10T14:02:01
Tirol;880;7;2020-10-10T14:02:01
Steiermark;614;6;2020-10-10T14:02:01
Salzburg;434;5;2020-10-10T14:02:01
Oberösterreich;1197;4;2020-10-10T14:02:01
Niederösterreich;1479;3;2020-10-10T14:02:01
Kärnten;165;2;2020-10-10T14:02:01
Burgenland;252;1;2020-10-10T14:02:01
