Altersgruppe;Anzahl;Timestamp
<5;2264;2020-11-25T11:02:00
5-14;14675;2020-11-25T11:02:00
15-24;39093;2020-11-25T11:02:00
25-34;43797;2020-11-25T11:02:00
35-44;38547;2020-11-25T11:02:00
45-54;46560;2020-11-25T11:02:00
55-64;35481;2020-11-25T11:02:00
65-74;17415;2020-11-25T11:02:00
75-84;13922;2020-11-25T11:02:00
>84;8370;2020-11-25T11:02:00
