Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;917;11;20
Rust(Stadt);102;1980;72;0;0
Eisenstadt-Umgebung;103;43236;2235;24;41
Güssing;104;25699;1753;52;37
Jennersdorf;105;17097;1242;24;25
Mattersburg;106;40042;2157;31;42
Neusiedl am See;107;59990;3107;38;62
Oberpullendorf;108;37384;2170;40;35
Oberwart;109;54192;3507;84;86
Klagenfurt Stadt;201;101300;5906;154;195
Villach Stadt;202;62882;3479;65;111
Hermagor;203;18054;1849;28;7
Klagenfurt Land;204;60014;3870;65;132
Sankt Veit an der Glan;205;54186;3702;97;106
Spittal an der Drau;206;75868;5206;115;183
Villach Land;207;64618;4156;75;115
Völkermarkt;208;41862;3451;61;118
Wolfsberg;209;52607;3364;71;105
Feldkirchen;210;29902;2199;50;73
Krems an der Donau(Stadt);301;25036;1274;28;31
Sankt Pölten(Stadt);302;55514;3475;53;95
Waidhofen an der Ybbs(Stadt);303;11222;841;14;21
Wiener Neustadt(Stadt);304;45823;3715;82;73
Amstetten;305;116520;9387;126;260
Baden;306;146751;9367;117;230
Bruck an der Leitha;307;103735;5656;81;191
Gänserndorf;308;104782;5390;63;163
Gmünd;309;36553;2580;41;64
Hollabrunn;310;51033;2422;50;62
Horn;311;30936;1386;26;56
Korneuburg;312;91254;4084;49;57
Krems(Land);313;56487;3072;38;80
Lilienfeld;314;25655;1487;38;20
Melk;315;78191;5397;95;168
Mistelbach;316;75625;3539;34;77
Mödling;317;119115;6083;108;157
Neunkirchen;318;86343;5688;96;99
Sankt Pölten(Land);319;131729;7222;129;192
Scheibbs;320;41414;3567;38;100
Tulln;321;104593;5090;81;108
Waidhofen an der Thaya;322;25682;1635;14;25
Wiener Neustadt(Land);323;78307;5030;88;114
Zwettl;325;41987;3188;33;111
Linz(Stadt);401;206595;12341;214;440
Steyr(Stadt);402;38056;2204;18;59
Wels(Stadt);403;62470;5031;68;189
Braunau am Inn;404;105553;8333;102;279
Eferding;405;33178;2648;32;41
Freistadt;406;66861;5164;92;138
Gmunden;407;101859;7404;105;166
Grieskirchen;408;64875;4897;68;97
Kirchdorf an der Krems;409;57071;3921;80;58
Linz-Land;410;151371;9295;86;280
Perg;411;68968;5482;69;129
Ried im Innkreis;412;61690;5509;95;163
Rohrbach;413;56545;4957;96;55
Schärding;414;57391;5043;67;156
Steyr-Land;415;60717;3994;67;100
Urfahr-Umgebung;416;86005;5826;71;109
Vöcklabruck;417;137297;10539;152;379
Wels-Land;418;73777;5140;58;160
Salzburg(Stadt);501;155021;10956;132;291
Hallein;502;60824;6103;61;136
Salzburg-Umgebung;503;153492;11755;114;283
Sankt Johann im Pongau;504;81194;9148;112;155
Tamsweg;505;20251;2373;40;38
Zell am See;506;87628;6946;103;221
Graz(Stadt);601;291072;14484;280;552
Deutschlandsberg;603;60867;3558;98;130
Graz-Umgebung;606;156070;7883;237;258
Leibnitz;610;84756;5389;102;145
Leoben;611;59700;3154;108;86
Liezen;612;79652;5094;112;113
Murau;614;27543;1749;26;54
Voitsberg;616;51044;3013;103;95
Weiz;617;90654;5405;142;161
Murtal;620;71698;4373;160;108
Bruck-Mürzzuschlag;621;98697;5697;240;88
Hartberg-Fürstenfeld;622;90606;6699;175;184
Südoststeiermark;623;84036;5502;165;115
Innsbruck-Stadt;701;131961;8756;93;320
Imst;702;60474;4501;37;134
Innsbruck-Land;703;180453;12529;136;415
Kitzbühel;704;64168;4227;41;76
Kufstein;705;110287;8860;134;280
Landeck;706;44386;3424;46;43
Lienz;707;48738;4882;43;182
Reutte;708;32838;1780;5;121
Schwaz;709;84329;8890;130;81
Bludenz;801;64107;3849;45;58
Bregenz;802;134987;8409;98;291
Dornbirn;803;89912;6805;68;146
Feldkirch;804;108133;7367;74;196
Wien;900;1911191;127852;2102;4513
