Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;849;9;106
Rust(Stadt);102;1980;70;0;0
Eisenstadt-Umgebung;103;43236;1899;23;112
Güssing;104;25699;1556;44;68
Jennersdorf;105;17097;1103;20;31
Mattersburg;106;40042;1862;27;113
Neusiedl am See;107;59990;2688;32;108
Oberpullendorf;108;37384;1888;29;99
Oberwart;109;54192;2752;64;125
Klagenfurt Stadt;201;101300;5231;150;141
Villach Stadt;202;62882;2958;61;116
Hermagor;203;18054;1750;26;23
Klagenfurt Land;204;60014;3415;61;98
Sankt Veit an der Glan;205;54186;3290;94;79
Spittal an der Drau;206;75868;4292;106;234
Villach Land;207;64618;3621;71;160
Völkermarkt;208;41862;3060;56;69
Wolfsberg;209;52607;2889;68;45
Feldkirchen;210;29902;1874;43;71
Krems an der Donau(Stadt);301;25036;1128;26;60
Sankt Pölten(Stadt);302;55514;2973;49;107
Waidhofen an der Ybbs(Stadt);303;11222;705;13;16
Wiener Neustadt(Stadt);304;45823;3237;62;206
Amstetten;305;116520;7932;122;228
Baden;306;146751;7845;100;489
Bruck an der Leitha;307;103735;4690;72;299
Gänserndorf;308;104782;4518;53;260
Gmünd;309;36553;2188;35;88
Hollabrunn;310;51033;2037;47;102
Horn;311;30936;1120;12;78
Korneuburg;312;91254;3489;43;196
Krems(Land);313;56487;2729;34;99
Lilienfeld;314;25655;1262;32;44
Melk;315;78191;4295;86;165
Mistelbach;316;75625;3020;33;143
Mödling;317;119115;5077;102;285
Neunkirchen;318;86343;4750;86;375
Sankt Pölten(Land);319;131729;6071;110;305
Scheibbs;320;41414;2918;32;144
Tulln;321;104593;4400;77;163
Waidhofen an der Thaya;322;25682;1414;14;71
Wiener Neustadt(Land);323;78307;4153;65;316
Zwettl;325;41987;2719;31;102
Linz(Stadt);401;206595;10827;208;330
Steyr(Stadt);402;38056;1874;18;50
Wels(Stadt);403;62470;4297;62;153
Braunau am Inn;404;105553;6866;75;311
Eferding;405;33178;2425;30;75
Freistadt;406;66861;4576;85;212
Gmunden;407;101859;6416;96;180
Grieskirchen;408;64875;4547;68;93
Kirchdorf an der Krems;409;57071;3437;75;213
Linz-Land;410;151371;8076;81;250
Perg;411;68968;4890;64;174
Ried im Innkreis;412;61690;4792;90;164
Rohrbach;413;56545;4717;93;76
Schärding;414;57391;4506;65;59
Steyr-Land;415;60717;3617;63;85
Urfahr-Umgebung;416;86005;5399;69;87
Vöcklabruck;417;137297;8851;140;327
Wels-Land;418;73777;4385;52;212
Salzburg(Stadt);501;155021;9604;124;464
Hallein;502;60824;5588;58;221
Salzburg-Umgebung;503;153492;10229;104;372
Sankt Johann im Pongau;504;81194;8456;103;352
Tamsweg;505;20251;2204;39;63
Zell am See;506;87628;6091;100;235
Graz(Stadt);601;291072;12648;266;421
Deutschlandsberg;603;60867;3056;91;130
Graz-Umgebung;606;156070;6858;226;258
Leibnitz;610;84756;4681;95;220
Leoben;611;59700;2783;95;114
Liezen;612;79652;4453;99;139
Murau;614;27543;1444;21;27
Voitsberg;616;51044;2558;91;135
Weiz;617;90654;4613;133;194
Murtal;620;71698;3793;151;116
Bruck-Mürzzuschlag;621;98697;5189;228;157
Hartberg-Fürstenfeld;622;90606;5789;167;225
Südoststeiermark;623;84036;4839;160;156
Innsbruck-Stadt;701;131961;7511;88;226
Imst;702;60474;4015;33;225
Innsbruck-Land;703;180453;10827;132;342
Kitzbühel;704;64168;3817;38;134
Kufstein;705;110287;7740;129;209
Landeck;706;44386;3151;43;71
Lienz;707;48738;4085;42;166
Reutte;708;32838;1449;4;39
Schwaz;709;84329;8387;125;192
Bludenz;801;64107;3579;45;33
Bregenz;802;134987;7489;97;96
Dornbirn;803;89912;6213;66;31
Feldkirch;804;108133;6712;71;87
Wien;900;1911191;105836;1818;6002
