Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;290;11;1;2020-05-12T12:00:00
Kärnten;388;13;2;2020-05-12T12:00:00
Niederösterreich;2433;90;3;2020-05-12T12:00:00
Oberösterreich;2170;53;4;2020-05-12T12:00:00
Salzburg;1165;36;5;2020-05-12T12:00:00
Steiermark;1449;126;6;2020-05-12T12:00:00
Tirol;3329;100;7;2020-05-12T12:00:00
Vorarlberg;843;18;8;2020-05-12T12:00:00
Wien;2081;144;9;2020-05-12T12:00:00
