Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;4757;64;1;2020-11-24T07:02:00
Kärnten;7859;96;2;2020-11-24T07:02:00
Niederösterreich;26161;296;3;2020-11-24T07:02:00
Oberösterreich;39057;384;4;2020-11-24T07:02:00
Salzburg;11342;129;5;2020-11-24T07:02:00
Steiermark;13730;412;6;2020-11-24T07:02:00
Tirol;23418;242;7;2020-11-24T07:02:00
Vorarlberg;10373;93;8;2020-11-24T07:02:00
Wien;38830;559;9;2020-11-24T07:02:00
