Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;329;11;1;2020-06-21T19:00:00
Kärnten;402;13;2;2020-06-21T19:00:00
Niederösterreich;2767;99;3;2020-06-21T19:00:00
Oberösterreich;2250;58;4;2020-06-21T19:00:00
Salzburg;1202;37;5;2020-06-21T19:00:00
Steiermark;1672;138;6;2020-06-21T19:00:00
Tirol;3443;101;7;2020-06-21T19:00:00
Vorarlberg;889;18;8;2020-06-21T19:00:00
Wien;3243;189;9;2020-06-21T19:00:00
