Bundesland;Anzahl;GKZ;Timestamp
Wien;637;9;2020-08-06T23:00:00
Vorarlberg;22;8;2020-08-06T23:00:00
Tirol;59;7;2020-08-06T23:00:00
Steiermark;80;6;2020-08-06T23:00:00
Salzburg;64;5;2020-08-06T23:00:00
Oberösterreich;251;4;2020-08-06T23:00:00
Niederösterreich;214;3;2020-08-06T23:00:00
Kärnten;27;2;2020-08-06T23:00:00
Burgenland;27;1;2020-08-06T23:00:00
