Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;264;11;1;2020-05-07T02:00:00
Kärnten;385;13;2;2020-05-07T02:00:00
Niederösterreich;2369;88;3;2020-05-07T02:00:00
Oberösterreich;2131;52;4;2020-05-07T02:00:00
Salzburg;1132;35;5;2020-05-07T02:00:00
Steiermark;1333;122;6;2020-05-07T02:00:00
Tirol;3271;104;7;2020-05-07T02:00:00
Vorarlberg;826;18;8;2020-05-07T02:00:00
Wien;1928;136;9;2020-05-07T02:00:00
