Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;334;0;40
Rust(Stadt);102;1980;41;0;3
Eisenstadt-Umgebung;103;43236;865;6;124
Güssing;104;25699;635;3;88
Jennersdorf;105;17097;425;7;47
Mattersburg;106;40042;762;7;123
Neusiedl am See;107;59990;1076;12;171
Oberpullendorf;108;37384;970;7;169
Oberwart;109;54192;1422;22;227
Klagenfurt Stadt;201;101300;2363;33;553
Villach Stadt;202;62882;1215;7;339
Hermagor;203;18054;426;2;100
Klagenfurt Land;204;60014;1283;3;374
Sankt Veit an der Glan;205;54186;1316;7;383
Spittal an der Drau;206;75868;906;6;274
Villach Land;207;64618;1146;5;303
Völkermarkt;208;41862;1327;6;383
Wolfsberg;209;52607;1224;13;386
Feldkirchen;210;29902;655;7;201
Krems an der Donau(Stadt);301;25036;668;11;141
Sankt Pölten(Stadt);302;55514;1388;8;278
Waidhofen an der Ybbs(Stadt);303;11222;287;3;69
Wiener Neustadt(Stadt);304;45823;1155;21;164
Amstetten;305;116520;3577;39;930
Baden;306;146751;2888;19;421
Bruck an der Leitha;307;103735;1915;7;319
Gänserndorf;308;104782;1507;8;178
Gmünd;309;36553;976;12;172
Hollabrunn;310;51033;900;8;170
Horn;311;30936;431;5;73
Korneuburg;312;91254;1750;7;201
Krems(Land);313;56487;1460;9;240
Lilienfeld;314;25655;646;9;94
Melk;315;78191;1875;9;487
Mistelbach;316;75625;1120;12;200
Mödling;317;119115;2362;15;252
Neunkirchen;318;86343;1653;21;224
Sankt Pölten(Land);319;131729;2871;28;546
Scheibbs;320;41414;1332;4;393
Tulln;321;104593;2134;12;270
Waidhofen an der Thaya;322;25682;610;4;83
Wiener Neustadt(Land);323;78307;1404;15;230
Zwettl;325;41987;1041;4;256
Linz(Stadt);401;206595;6168;64;1045
Steyr(Stadt);402;38056;1105;3;207
Wels(Stadt);403;62470;2187;15;407
Braunau am Inn;404;105553;2606;19;645
Eferding;405;33178;1566;13;378
Freistadt;406;66861;2450;24;344
Gmunden;407;101859;2863;20;473
Grieskirchen;408;64875;2608;11;555
Kirchdorf an der Krems;409;57071;1409;12;315
Linz-Land;410;151371;4552;30;859
Perg;411;68968;2456;20;444
Ried im Innkreis;412;61690;2680;33;498
Rohrbach;413;56545;2896;33;484
Schärding;414;57391;2286;9;426
Steyr-Land;415;60717;2118;26;339
Urfahr-Umgebung;416;86005;3509;24;655
Vöcklabruck;417;137297;4433;21;844
Wels-Land;418;73777;2076;11;404
Salzburg(Stadt);501;155021;3907;14;972
Hallein;502;60824;2365;15;450
Salzburg-Umgebung;503;153492;4654;29;966
Sankt Johann im Pongau;504;81194;3684;36;701
Tamsweg;505;20251;715;5;165
Zell am See;506;87628;2644;19;796
Graz(Stadt);601;291072;6091;60;1005
Deutschlandsberg;603;60867;977;6;175
Graz-Umgebung;606;156070;2909;67;561
Leibnitz;610;84756;1987;24;311
Leoben;611;59700;1299;31;258
Liezen;612;79652;1868;15;376
Murau;614;27543;471;5;141
Voitsberg;616;51044;1332;22;328
Weiz;617;90654;1795;29;346
Murtal;620;71698;1388;9;330
Bruck-Mürzzuschlag;621;98697;2212;44;479
Hartberg-Fürstenfeld;622;90606;2287;71;412
Südoststeiermark;623;84036;1989;16;369
Innsbruck-Stadt;701;131961;5049;46;532
Imst;702;60474;2076;9;330
Innsbruck-Land;703;180453;6320;24;1116
Kitzbühel;704;64168;1908;16;343
Kufstein;705;110287;4512;62;834
Landeck;706;44386;1940;21;114
Lienz;707;48738;1362;9;363
Reutte;708;32838;628;2;113
Schwaz;709;84329;5283;48;963
Bludenz;801;64107;2069;15;336
Bregenz;802;134987;4583;30;721
Dornbirn;803;89912;3864;27;558
Feldkirch;804;108133;3726;16;677
Wien;900;1911191;54142;529;5859
