Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;250;0;70
Rust(Stadt);102;1980;21;0;5
Eisenstadt-Umgebung;103;43236;623;4;162
Güssing;104;25699;440;1;164
Jennersdorf;105;17097;299;2;145
Mattersburg;106;40042;546;4;147
Neusiedl am See;107;59990;778;10;156
Oberpullendorf;108;37384;662;2;247
Oberwart;109;54192;1083;17;287
Klagenfurt Stadt;201;101300;1330;29;358
Villach Stadt;202;62882;710;1;299
Hermagor;203;18054;279;0;89
Klagenfurt Land;204;60014;672;2;254
Sankt Veit an der Glan;205;54186;655;3;230
Spittal an der Drau;206;75868;421;2;160
Villach Land;207;64618;621;4;219
Völkermarkt;208;41862;670;5;255
Wolfsberg;209;52607;605;4;239
Feldkirchen;210;29902;348;1;130
Krems an der Donau(Stadt);301;25036;439;6;123
Sankt Pölten(Stadt);302;55514;975;8;237
Waidhofen an der Ybbs(Stadt);303;11222;169;3;69
Wiener Neustadt(Stadt);304;45823;861;0;137
Amstetten;305;116520;2165;27;764
Baden;306;146751;2181;11;498
Bruck an der Leitha;307;103735;1412;5;254
Gänserndorf;308;104782;1202;7;230
Gmünd;309;36553;708;6;208
Hollabrunn;310;51033;601;3;192
Horn;311;30936;301;5;79
Korneuburg;312;91254;1425;7;305
Krems(Land);313;56487;1070;9;296
Lilienfeld;314;25655;476;6;125
Melk;315;78191;1111;6;324
Mistelbach;316;75625;777;12;170
Mödling;317;119115;1908;14;383
Neunkirchen;318;86343;1248;13;255
Sankt Pölten(Land);319;131729;2006;18;542
Scheibbs;320;41414;745;2;307
Tulln;321;104593;1644;7;389
Waidhofen an der Thaya;322;25682;491;2;102
Wiener Neustadt(Land);323;78307;1019;10;278
Zwettl;325;41987;672;3;172
Linz(Stadt);401;206595;4360;46;1151
Steyr(Stadt);402;38056;780;2;236
Wels(Stadt);403;62470;1547;8;350
Braunau am Inn;404;105553;1581;11;504
Eferding;405;33178;1019;7;360
Freistadt;406;66861;1647;21;574
Gmunden;407;101859;2058;10;560
Grieskirchen;408;64875;1796;3;617
Kirchdorf an der Krems;409;57071;884;7;391
Linz-Land;410;151371;3055;14;883
Perg;411;68968;1606;8;586
Ried im Innkreis;412;61690;1898;12;631
Rohrbach;413;56545;1919;11;747
Schärding;414;57391;1657;4;580
Steyr-Land;415;60717;1460;18;550
Urfahr-Umgebung;416;86005;2204;13;820
Vöcklabruck;417;137297;2882;11;984
Wels-Land;418;73777;1381;6;466
Salzburg(Stadt);501;155021;2425;5;670
Hallein;502;60824;1634;9;326
Salzburg-Umgebung;503;153492;3086;17;888
Sankt Johann im Pongau;504;81194;2560;19;737
Tamsweg;505;20251;436;3;202
Zell am See;506;87628;1447;10;386
Graz(Stadt);601;291072;4492;52;1316
Deutschlandsberg;603;60867;668;3;218
Graz-Umgebung;606;156070;1957;55;604
Leibnitz;610;84756;1400;17;483
Leoben;611;59700;881;14;295
Liezen;612;79652;1308;9;470
Murau;614;27543;243;1;114
Voitsberg;616;51044;764;18;225
Weiz;617;90654;1171;21;324
Murtal;620;71698;887;6;348
Bruck-Mürzzuschlag;621;98697;1365;31;533
Hartberg-Fürstenfeld;622;90606;1562;54;555
Südoststeiermark;623;84036;1271;10;503
Innsbruck-Stadt;701;131961;4116;23;764
Imst;702;60474;1435;6;377
Innsbruck-Land;703;180453;4546;15;1205
Kitzbühel;704;64168;1320;13;367
Kufstein;705;110287;3050;42;790
Landeck;706;44386;1721;18;215
Lienz;707;48738;771;6;289
Reutte;708;32838;417;2;98
Schwaz;709;84329;3588;22;1053
Bludenz;801;64107;1460;8;407
Bregenz;802;134987;3226;16;1077
Dornbirn;803;89912;2799;18;828
Feldkirch;804;108133;2576;12;763
Wien;900;1911191;42512;431;5720
