Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;9890;173;1;2021-01-19T15:02:00
Kärnten;22895;562;2;2021-01-19T15:02:00
Niederösterreich;56642;992;3;2021-01-19T15:02:00
Oberösterreich;74379;1185;4;2021-01-19T15:02:00
Salzburg;29659;403;5;2021-01-19T15:02:00
Steiermark;42831;1182;6;2021-01-19T15:02:00
Tirol;41885;517;7;2021-01-19T15:02:00
Vorarlberg;20734;227;8;2021-01-19T15:02:00
Wien;74175;1294;9;2021-01-19T15:02:00
