Bundesland;Anzahl;GKZ;Timestamp
Wien;439;9;2020-05-26T10:00:00
Vorarlberg;17;8;2020-05-26T10:00:00
Tirol;30;7;2020-05-26T10:00:00
Steiermark;75;6;2020-05-26T10:00:00
Salzburg;9;5;2020-05-26T10:00:00
Oberösterreich;23;4;2020-05-26T10:00:00
Niederösterreich;126;3;2020-05-26T10:00:00
Kärnten;1;2;2020-05-26T10:00:00
Burgenland;12;1;2020-05-26T10:00:00
