Bundesland;Anzahl;GKZ;Timestamp
Wien;694;9;2020-08-10T09:00:00
Vorarlberg;18;8;2020-08-10T09:00:00
Tirol;59;7;2020-08-10T09:00:00
Steiermark;81;6;2020-08-10T09:00:00
Salzburg;84;5;2020-08-10T09:00:00
Oberösterreich;209;4;2020-08-10T09:00:00
Niederösterreich;184;3;2020-08-10T09:00:00
Kärnten;37;2;2020-08-10T09:00:00
Burgenland;23;1;2020-08-10T09:00:00
