Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;846;9;109
Rust(Stadt);102;1980;70;0;0
Eisenstadt-Umgebung;103;43236;1862;23;111
Güssing;104;25699;1544;44;65
Jennersdorf;105;17097;1094;20;33
Mattersburg;106;40042;1807;26;84
Neusiedl am See;107;59990;2656;32;95
Oberpullendorf;108;37384;1860;29;80
Oberwart;109;54192;2720;64;122
Klagenfurt Stadt;201;101300;5223;150;158
Villach Stadt;202;62882;2917;61;101
Hermagor;203;18054;1748;26;29
Klagenfurt Land;204;60014;3388;61;97
Sankt Veit an der Glan;205;54186;3275;93;82
Spittal an der Drau;206;75868;4211;105;197
Villach Land;207;64618;3587;71;181
Völkermarkt;208;41862;3045;56;82
Wolfsberg;209;52607;2878;68;51
Feldkirchen;210;29902;1845;43;64
Krems an der Donau(Stadt);301;25036;1105;25;55
Sankt Pölten(Stadt);302;55514;2936;49;125
Waidhofen an der Ybbs(Stadt);303;11222;697;13;9
Wiener Neustadt(Stadt);304;45823;3181;62;231
Amstetten;305;116520;7852;122;184
Baden;306;146751;7654;100;450
Bruck an der Leitha;307;103735;4574;72;278
Gänserndorf;308;104782;4411;53;215
Gmünd;309;36553;2162;35;89
Hollabrunn;310;51033;1987;47;87
Horn;311;30936;1097;12;89
Korneuburg;312;91254;3423;43;190
Krems(Land);313;56487;2696;34;106
Lilienfeld;314;25655;1246;32;41
Melk;315;78191;4230;86;133
Mistelbach;316;75625;2967;33;143
Mödling;317;119115;4956;102;239
Neunkirchen;318;86343;4631;81;385
Sankt Pölten(Land);319;131729;5960;110;280
Scheibbs;320;41414;2881;32;148
Tulln;321;104593;4342;72;145
Waidhofen an der Thaya;322;25682;1395;14;79
Wiener Neustadt(Land);323;78307;4067;65;349
Zwettl;325;41987;2674;30;82
Linz(Stadt);401;206595;10729;208;328
Steyr(Stadt);402;38056;1857;18;41
Wels(Stadt);403;62470;4268;62;159
Braunau am Inn;404;105553;6771;74;276
Eferding;405;33178;2402;29;64
Freistadt;406;66861;4504;85;181
Gmunden;407;101859;6376;96;178
Grieskirchen;408;64875;4523;68;79
Kirchdorf an der Krems;409;57071;3349;75;183
Linz-Land;410;151371;8018;81;251
Perg;411;68968;4828;64;196
Ried im Innkreis;412;61690;4759;90;168
Rohrbach;413;56545;4705;93;94
Schärding;414;57391;4491;63;62
Steyr-Land;415;60717;3586;62;77
Urfahr-Umgebung;416;86005;5380;69;111
Vöcklabruck;417;137297;8753;140;315
Wels-Land;418;73777;4324;52;211
Salzburg(Stadt);501;155021;9482;124;451
Hallein;502;60824;5540;58;212
Salzburg-Umgebung;503;153492;10128;103;367
Sankt Johann im Pongau;504;81194;8368;103;355
Tamsweg;505;20251;2188;39;62
Zell am See;506;87628;6015;100;200
Graz(Stadt);601;291072;12509;266;424
Deutschlandsberg;603;60867;3004;91;121
Graz-Umgebung;606;156070;6745;226;217
Leibnitz;610;84756;4591;95;222
Leoben;611;59700;2736;94;101
Liezen;612;79652;4404;99;136
Murau;614;27543;1438;21;34
Voitsberg;616;51044;2508;90;114
Weiz;617;90654;4557;133;220
Murtal;620;71698;3750;151;109
Bruck-Mürzzuschlag;621;98697;5141;227;145
Hartberg-Fürstenfeld;622;90606;5709;165;226
Südoststeiermark;623;84036;4785;160;171
Innsbruck-Stadt;701;131961;7413;88;174
Imst;702;60474;3929;33;190
Innsbruck-Land;703;180453;10677;132;247
Kitzbühel;704;64168;3761;38;91
Kufstein;705;110287;7655;129;152
Landeck;706;44386;3125;43;59
Lienz;707;48738;4046;42;164
Reutte;708;32838;1429;4;21
Schwaz;709;84329;8312;125;149
Bludenz;801;64107;3568;45;31
Bregenz;802;134987;7459;97;82
Dornbirn;803;89912;6209;66;39
Feldkirch;804;108133;6678;71;84
Wien;900;1911191;103874;1809;5292
