Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;446;7;17
Rust(Stadt);102;1980;50;0;0
Eisenstadt-Umgebung;103;43236;1166;16;36
Güssing;104;25699;875;14;75
Jennersdorf;105;17097;596;15;27
Mattersburg;106;40042;1118;17;35
Neusiedl am See;107;59990;1471;23;61
Oberpullendorf;108;37384;1295;15;39
Oberwart;109;54192;1798;49;60
Klagenfurt Stadt;201;101300;3525;104;165
Villach Stadt;202;62882;1888;27;188
Hermagor;203;18054;758;10;89
Klagenfurt Land;204;60014;2051;14;128
Sankt Veit an der Glan;205;54186;2186;64;87
Spittal an der Drau;206;75868;1758;28;130
Villach Land;207;64618;2092;51;135
Völkermarkt;208;41862;2121;34;174
Wolfsberg;209;52607;2152;50;129
Feldkirchen;210;29902;1125;26;101
Krems an der Donau(Stadt);301;25036;833;29;21
Sankt Pölten(Stadt);302;55514;2127;24;114
Waidhofen an der Ybbs(Stadt);303;11222;420;7;17
Wiener Neustadt(Stadt);304;45823;1506;28;61
Amstetten;305;116520;5439;86;391
Baden;306;146751;3995;42;250
Bruck an der Leitha;307;103735;2649;32;124
Gänserndorf;308;104782;2044;24;151
Gmünd;309;36553;1395;29;66
Hollabrunn;310;51033;1116;23;30
Horn;311;30936;585;7;25
Korneuburg;312;91254;2191;17;83
Krems(Land);313;56487;1843;23;48
Lilienfeld;314;25655;911;22;43
Melk;315;78191;2910;51;158
Mistelbach;316;75625;1441;27;50
Mödling;317;119115;3127;51;167
Neunkirchen;318;86343;2513;43;163
Sankt Pölten(Land);319;131729;3941;67;157
Scheibbs;320;41414;1930;21;73
Tulln;321;104593;2709;33;113
Waidhofen an der Thaya;322;25682;809;12;27
Wiener Neustadt(Land);323;78307;1977;28;109
Zwettl;325;41987;1565;12;101
Linz(Stadt);401;206595;8228;139;304
Steyr(Stadt);402;38056;1480;15;65
Wels(Stadt);403;62470;2958;44;97
Braunau am Inn;404;105553;4107;42;207
Eferding;405;33178;1973;23;41
Freistadt;406;66861;3388;64;99
Gmunden;407;101859;4147;49;289
Grieskirchen;408;64875;3564;49;102
Kirchdorf an der Krems;409;57071;2174;39;145
Linz-Land;410;151371;6105;67;238
Perg;411;68968;3372;35;119
Ried im Innkreis;412;61690;3457;63;99
Rohrbach;413;56545;3686;75;85
Schärding;414;57391;3384;40;178
Steyr-Land;415;60717;2868;49;146
Urfahr-Umgebung;416;86005;4494;59;107
Vöcklabruck;417;137297;6135;90;300
Wels-Land;418;73777;2864;35;140
Salzburg(Stadt);501;155021;5788;51;289
Hallein;502;60824;3364;27;218
Salzburg-Umgebung;503;153492;6550;61;449
Sankt Johann im Pongau;504;81194;4927;74;188
Tamsweg;505;20251;1333;26;69
Zell am See;506;87628;3966;62;143
Graz(Stadt);601;291072;8469;180;385
Deutschlandsberg;603;60867;1624;34;209
Graz-Umgebung;606;156070;4429;161;247
Leibnitz;610;84756;2831;63;164
Leoben;611;59700;1951;67;83
Liezen;612;79652;2651;62;140
Murau;614;27543;926;12;45
Voitsberg;616;51044;1831;66;52
Weiz;617;90654;2625;78;122
Murtal;620;71698;2489;84;150
Bruck-Mürzzuschlag;621;98697;3437;121;181
Hartberg-Fürstenfeld;622;90606;3432;108;230
Südoststeiermark;623;84036;2899;89;134
Innsbruck-Stadt;701;131961;6189;73;129
Imst;702;60474;2807;26;135
Innsbruck-Land;703;180453;8569;96;278
Kitzbühel;704;64168;2510;25;104
Kufstein;705;110287;6011;101;123
Landeck;706;44386;2361;29;78
Lienz;707;48738;2431;26;92
Reutte;708;32838;872;3;33
Schwaz;709;84329;6514;95;106
Bludenz;801;64107;2704;37;97
Bregenz;802;134987;5826;75;226
Dornbirn;803;89912;4727;37;180
Feldkirch;804;108133;4954;51;217
Wien;900;1911191;68858;985;2445
