Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;981;11;9
Rust(Stadt);102;1980;75;0;0
Eisenstadt-Umgebung;103;43236;2325;25;16
Güssing;104;25699;1814;55;13
Jennersdorf;105;17097;1292;26;2
Mattersburg;106;40042;2240;32;18
Neusiedl am See;107;59990;3222;41;32
Oberpullendorf;108;37384;2213;41;10
Oberwart;109;54192;3603;88;26
Klagenfurt Stadt;201;101300;6134;158;69
Villach Stadt;202;62882;3843;68;88
Hermagor;203;18054;1873;29;8
Klagenfurt Land;204;60014;4135;65;43
Sankt Veit an der Glan;205;54186;3895;98;33
Spittal an der Drau;206;75868;5717;123;96
Villach Land;207;64618;4403;82;64
Völkermarkt;208;41862;3653;62;52
Wolfsberg;209;52607;3418;73;20
Feldkirchen;210;29902;2371;52;35
Krems an der Donau(Stadt);301;25036;1364;30;15
Sankt Pölten(Stadt);302;55514;3769;56;77
Waidhofen an der Ybbs(Stadt);303;11222;892;14;8
Wiener Neustadt(Stadt);304;45823;3859;86;43
Amstetten;305;116520;9826;129;94
Baden;306;146751;9754;124;59
Bruck an der Leitha;307;103735;5994;88;58
Gänserndorf;308;104782;5737;65;70
Gmünd;309;36553;2674;43;14
Hollabrunn;310;51033;2574;52;30
Horn;311;30936;1511;26;22
Korneuburg;312;91254;4276;51;49
Krems(Land);313;56487;3258;41;57
Lilienfeld;314;25655;1619;43;36
Melk;315;78191;5679;100;33
Mistelbach;316;75625;3698;34;21
Mödling;317;119115;6324;114;46
Neunkirchen;318;86343;5891;97;37
Sankt Pölten(Land);319;131729;7685;135;132
Scheibbs;320;41414;3736;42;20
Tulln;321;104593;5312;82;38
Waidhofen an der Thaya;322;25682;1674;14;4
Wiener Neustadt(Land);323;78307;5188;93;51
Zwettl;325;41987;3295;38;15
Linz(Stadt);401;206595;13421;219;204
Steyr(Stadt);402;38056;2367;19;35
Wels(Stadt);403;62470;5473;70;100
Braunau am Inn;404;105553;8976;108;105
Eferding;405;33178;2751;33;21
Freistadt;406;66861;5433;93;58
Gmunden;407;101859;7689;109;66
Grieskirchen;408;64875;5161;69;36
Kirchdorf an der Krems;409;57071;4149;81;64
Linz-Land;410;151371;10013;86;150
Perg;411;68968;5751;72;60
Ried im Innkreis;412;61690;5825;98;43
Rohrbach;413;56545;5081;96;16
Schärding;414;57391;5312;69;39
Steyr-Land;415;60717;4192;69;56
Urfahr-Umgebung;416;86005;6015;73;29
Vöcklabruck;417;137297;11365;157;127
Wels-Land;418;73777;5545;61;73
Salzburg(Stadt);501;155021;11560;138;103
Hallein;502;60824;6602;64;95
Salzburg-Umgebung;503;153492;12290;120;73
Sankt Johann im Pongau;504;81194;9504;115;79
Tamsweg;505;20251;2469;40;13
Zell am See;506;87628;7218;105;51
Graz(Stadt);601;291072;15873;298;311
Deutschlandsberg;603;60867;3981;109;92
Graz-Umgebung;606;156070;8591;247;192
Leibnitz;610;84756;5813;109;78
Leoben;611;59700;3310;110;41
Liezen;612;79652;5386;112;66
Murau;614;27543;1952;29;56
Voitsberg;616;51044;3340;116;60
Weiz;617;90654;6037;144;145
Murtal;620;71698;4924;165;123
Bruck-Mürzzuschlag;621;98697;5966;245;66
Hartberg-Fürstenfeld;622;90606;7202;182;89
Südoststeiermark;623;84036;5921;170;74
Innsbruck-Stadt;701;131961;9469;95;133
Imst;702;60474;5056;37;176
Innsbruck-Land;703;180453;13423;136;157
Kitzbühel;704;64168;4401;42;43
Kufstein;705;110287;9343;138;76
Landeck;706;44386;3604;47;64
Lienz;707;48738;5246;46;53
Reutte;708;32838;1989;6;32
Schwaz;709;84329;8993;131;23
Bludenz;801;64107;4086;46;60
Bregenz;802;134987;9436;103;214
Dornbirn;803;89912;7447;74;155
Feldkirch;804;108133;8061;77;161
Wien;900;1911191;135185;2277;1534
