Bundesland;Anzahl;GKZ;Timestamp
Wien;2516;9;2021-02-01T03:02:00
Vorarlberg;642;8;2021-02-01T03:02:00
Tirol;1295;7;2021-02-01T03:02:00
Steiermark;2217;6;2021-02-01T03:02:00
Salzburg;1584;5;2021-02-01T03:02:00
Oberösterreich;1524;4;2021-02-01T03:02:00
Niederösterreich;3076;3;2021-02-01T03:02:00
Kärnten;932;2;2021-02-01T03:02:00
Burgenland;394;1;2021-02-01T03:02:00
