Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;363;312,623800747541;305;2020-09-17T16:00:00
Baden;475;324,890734116263;306;2020-09-17T16:00:00
Bludenz;402;630,944533383558;801;2020-09-17T16:00:00
Braunau am Inn;275;263,38977856103;404;2020-09-17T16:00:00
Bregenz;435;323,701658691948;802;2020-09-17T16:00:00
Bruck an der Leitha;290;284,285854328007;307;2020-09-17T16:00:00
Bruck-Mürzzuschlag;121;122,241978501576;621;2020-09-17T16:00:00
Deutschlandsberg;86;141,398530112954;603;2020-09-17T16:00:00
Dornbirn;363;407,677362114082;803;2020-09-17T16:00:00
Eferding;116;349,861261913379;405;2020-09-17T16:00:00
Eisenstadt(Stadt);43;293,776047004168;101;2020-09-17T16:00:00
Eisenstadt-Umgebung;86;200,340112283644;103;2020-09-17T16:00:00
Feldkirch;365;340,615347287675;804;2020-09-17T16:00:00
Feldkirchen;29;96,8700938637806;210;2020-09-17T16:00:00
Freistadt;247;370,75396646703;406;2020-09-17T16:00:00
Gänserndorf;296;285,477306483035;308;2020-09-17T16:00:00
Gmünd;27;73,4234356729122;309;2020-09-17T16:00:00
Gmunden;215;211,54962560636;407;2020-09-17T16:00:00
Graz(Stadt);1038;359,410815564774;601;2020-09-17T16:00:00
Graz-Umgebung;376;243,74432775833;606;2020-09-17T16:00:00
Grieskirchen;141;217,858191313484;408;2020-09-17T16:00:00
Güssing;43;166,68604876536;104;2020-09-17T16:00:00
Hallein;133;220,29350382615;502;2020-09-17T16:00:00
Hartberg-Fürstenfeld;358;395,047560195096;622;2020-09-17T16:00:00
Hermagor;5;27,4363476733977;203;2020-09-17T16:00:00
Hollabrunn;81;159,266978646427;310;2020-09-17T16:00:00
Horn;107;344,162110003216;311;2020-09-17T16:00:00
Imst;373;621,086985480218;702;2020-09-17T16:00:00
Innsbruck-Land;715;398,732977169052;703;2020-09-17T16:00:00
Innsbruck-Stadt;957;724,396336386345;701;2020-09-17T16:00:00
