Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;317;11;1;2020-05-21T23:00:00
Kärnten;393;13;2;2020-05-21T23:00:00
Niederösterreich;2562;91;3;2020-05-21T23:00:00
Oberösterreich;2197;56;4;2020-05-21T23:00:00
Salzburg;1189;37;5;2020-05-21T23:00:00
Steiermark;1589;131;6;2020-05-21T23:00:00
Tirol;3395;100;7;2020-05-21T23:00:00
Vorarlberg;862;18;8;2020-05-21T23:00:00
Wien;2447;145;9;2020-05-21T23:00:00
