Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;7049;6070,75804812512;305;2021-01-30T03:02:00
Baden;5359;3665,45146132432;306;2021-01-30T03:02:00
Bludenz;3115;4889,03537684025;801;2021-01-30T03:02:00
Braunau am Inn;4928;4719,94483181365;404;2021-01-30T03:02:00
Bregenz;6767;5035,60718245612;802;2021-01-30T03:02:00
Bruck an der Leitha;3262;3197,72571316538;307;2021-01-30T03:02:00
Bruck-Mürzzuschlag;4039;4080,45744766831;621;2021-01-30T03:02:00
Deutschlandsberg;2269;3730,61935844527;603;2021-01-30T03:02:00
Dornbirn;5521;6200,51436978471;803;2021-01-30T03:02:00
Eferding;2134;6436,24080106165;405;2021-01-30T03:02:00
Eisenstadt(Stadt);549;3750,76860012298;101;2021-01-30T03:02:00
Eisenstadt-Umgebung;1394;3247,37344794651;103;2021-01-30T03:02:00
Feldkirch;5854;5462,91025485494;804;2021-01-30T03:02:00
Feldkirchen;1508;5037,24488091659;210;2021-01-30T03:02:00
Freistadt;3827;5744,43493793248;406;2021-01-30T03:02:00
Gänserndorf;2949;2844,16411087321;308;2021-01-30T03:02:00
Gmünd;1684;4579,4468767846;309;2021-01-30T03:02:00
Gmunden;5355;5269,06160521888;407;2021-01-30T03:02:00
Graz(Stadt);10358;3586,49058537565;601;2021-01-30T03:02:00
Graz-Umgebung;5287;3427,33048100609;606;2021-01-30T03:02:00
Grieskirchen;4067;6283,89548987191;408;2021-01-30T03:02:00
Güssing;1153;4469,51195875489;104;2021-01-30T03:02:00
Hallein;4672;7738,43045019379;502;2021-01-30T03:02:00
Hartberg-Fürstenfeld;4102;4526,49467016839;622;2021-01-30T03:02:00
Hermagor;1081;5931,73836698859;203;2021-01-30T03:02:00
Hollabrunn;1296;2548,27165834284;310;2021-01-30T03:02:00
Horn;711;2286,90897394661;311;2021-01-30T03:02:00
Imst;3188;5308,37884641002;702;2021-01-30T03:02:00
Innsbruck-Land;9742;5432,80652249077;703;2021-01-30T03:02:00
Innsbruck-Stadt;6818;5160,85080614639;701;2021-01-30T03:02:00
Jennersdorf;718;4207,19559357787;105;2021-01-30T03:02:00
Kirchdorf an der Krems;2683;4718,10923926423;409;2021-01-30T03:02:00
Kitzbühel;3127;4895,03921353767;704;2021-01-30T03:02:00
Klagenfurt Land;2588;4327,75919732441;204;2021-01-30T03:02:00
Klagenfurt Stadt;4308;4273,08886398127;201;2021-01-30T03:02:00
Korneuburg;2596;2856,23122710119;312;2021-01-30T03:02:00
Krems an der Donau(Stadt);954;3835,02170767004;301;2021-01-30T03:02:00
Krems(Land);2211;3906,63651141423;313;2021-01-30T03:02:00
Kufstein;6781;6182,41826370781;705;2021-01-30T03:02:00
Landeck;2844;6410,89220504035;706;2021-01-30T03:02:00
Leibnitz;3455;4188,6911400999;610;2021-01-30T03:02:00
Leoben;2228;3709,62370962371;611;2021-01-30T03:02:00
Lienz;3050;6256,02527023978;707;2021-01-30T03:02:00
Liezen (inkl. Gröbming);3633;4546,87675999049;612;2021-01-30T03:02:00
Lilienfeld;1045;4048,50457151712;314;2021-01-30T03:02:00
Linz(Stadt);9207;4475,37015253298;401;2021-01-30T03:02:00
Linz-Land;6947;4622,91961962561;410;2021-01-30T03:02:00
Mattersburg;1344;3366,31183469004;106;2021-01-30T03:02:00
Melk;3470;4450,88632923732;315;2021-01-30T03:02:00
Mistelbach;1840;2437,63496416412;316;2021-01-30T03:02:00
Mödling;3826;3215,18008706029;317;2021-01-30T03:02:00
Murau;1129;4081,85400773708;614;2021-01-30T03:02:00
Murtal;3198;4441,41992111549;620;2021-01-30T03:02:00
Neunkirchen;3285;3806,88600201643;318;2021-01-30T03:02:00
Neusiedl am See;1939;3255,97796883396;107;2021-01-30T03:02:00
Oberpullendorf;1485;3958,62767573908;108;2021-01-30T03:02:00
Oberwart;2014;3724,3878985132;109;2021-01-30T03:02:00
Perg;3907;5707,06554287968;411;2021-01-30T03:02:00
Reutte;1163;3559,84083256811;708;2021-01-30T03:02:00
Ried im Innkreis;3987;6514,28011241095;412;2021-01-30T03:02:00
Rohrbach;4016;7104,94657136791;413;2021-01-30T03:02:00
Rust(Stadt);67;3453,60824742268;102;2021-01-30T03:02:00
Salzburg(Stadt);7786;5048,92647087432;501;2021-01-30T03:02:00
Salzburg-Umgebung;8296;5447,82343168222;503;2021-01-30T03:02:00
Sankt Johann im Pongau;6220;7719,70759435543;504;2021-01-30T03:02:00
Sankt Pölten(Land);4696;3583,52919630048;319;2021-01-30T03:02:00
Sankt Pölten(Stadt);2431;4416,46682653877;302;2021-01-30T03:02:00
