Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;521;9;32
Rust(Stadt);102;1980;60;0;9
Eisenstadt-Umgebung;103;43236;1269;17;58
Güssing;104;25699;967;14;53
Jennersdorf;105;17097;644;16;23
Mattersburg;106;40042;1194;21;41
Neusiedl am See;107;59990;1650;27;104
Oberpullendorf;108;37384;1382;17;60
Oberwart;109;54192;1892;51;36
Klagenfurt Stadt;201;101300;3907;119;163
Villach Stadt;202;62882;2105;46;116
Hermagor;203;18054;957;15;85
Klagenfurt Land;204;60014;2367;23;145
Sankt Veit an der Glan;205;54186;2425;74;153
Spittal an der Drau;206;75868;2121;32;212
Villach Land;207;64618;2329;56;115
Völkermarkt;208;41862;2330;42;109
Wolfsberg;209;52607;2344;55;105
Feldkirchen;210;29902;1300;30;90
Krems an der Donau(Stadt);301;25036;879;29;25
Sankt Pölten(Stadt);302;55514;2219;32;58
Waidhofen an der Ybbs(Stadt);303;11222;527;7;60
Wiener Neustadt(Stadt);304;45823;1627;31;81
Amstetten;305;116520;6366;99;368
Baden;306;146751;4496;60;277
Bruck an der Leitha;307;103735;2867;54;121
Gänserndorf;308;104782;2380;27;188
Gmünd;309;36553;1518;33;48
Hollabrunn;310;51033;1188;26;37
Horn;311;30936;626;10;21
Korneuburg;312;91254;2315;27;69
Krems(Land);313;56487;1957;25;55
Lilienfeld;314;25655;961;28;14
Melk;315;78191;3175;65;121
Mistelbach;316;75625;1572;27;89
Mödling;317;119115;3408;58;146
Neunkirchen;318;86343;2854;56;177
Sankt Pölten(Land);319;131729;4313;79;168
Scheibbs;320;41414;2087;24;79
Tulln;321;104593;2998;40;144
Waidhofen an der Thaya;322;25682;849;13;27
Wiener Neustadt(Land);323;78307;2225;31;127
Zwettl;325;41987;1749;14;90
Linz(Stadt);401;206595;8725;164;247
Steyr(Stadt);402;38056;1589;17;41
Wels(Stadt);403;62470;3113;50;59
Braunau am Inn;404;105553;4439;53;158
Eferding;405;33178;2036;25;28
Freistadt;406;66861;3658;72;137
Gmunden;407;101859;4697;70;273
Grieskirchen;408;64875;3799;56;124
Kirchdorf an der Krems;409;57071;2481;49;179
Linz-Land;410;151371;6428;73;158
Perg;411;68968;3615;43;127
Ried im Innkreis;412;61690;3692;70;120
Rohrbach;413;56545;3920;86;122
Schärding;414;57391;3661;57;139
Steyr-Land;415;60717;3055;57;84
Urfahr-Umgebung;416;86005;4650;63;61
Vöcklabruck;417;137297;6771;114;340
Wels-Land;418;73777;3107;44;130
Salzburg(Stadt);501;155021;6479;67;411
Hallein;502;60824;3982;32;373
Salzburg-Umgebung;503;153492;7349;71;454
Sankt Johann im Pongau;504;81194;5484;79;318
Tamsweg;505;20251;1502;30;112
Zell am See;506;87628;4558;69;298
Graz(Stadt);601;291072;9152;200;354
Deutschlandsberg;603;60867;1918;51;165
Graz-Umgebung;606;156070;4838;192;219
Leibnitz;610;84756;3106;71;146
Leoben;611;59700;2082;77;64
Liezen;612;79652;3070;71;235
Murau;614;27543;1037;16;58
Voitsberg;616;51044;1928;73;42
Weiz;617;90654;2816;100;109
Murtal;620;71698;2840;114;190
Bruck-Mürzzuschlag;621;98697;3712;162;133
Hartberg-Fürstenfeld;622;90606;3736;133;146
Südoststeiermark;623;84036;3051;113;128
Innsbruck-Stadt;701;131961;6417;79;116
Imst;702;60474;3056;29;107
Innsbruck-Land;703;180453;9161;110;264
Kitzbühel;704;64168;2780;26;151
Kufstein;705;110287;6406;108;171
Landeck;706;44386;2666;30;115
Lienz;707;48738;2625;38;94
Reutte;708;32838;989;3;53
Schwaz;709;84329;6820;99;144
Bludenz;801;64107;2863;38;92
Bregenz;802;134987;6247;82;225
Dornbirn;803;89912;5155;41;257
Feldkirch;804;108133;5393;62;228
Wien;900;1911191;73348;1146;2256
