Bundesland;Anzahl;GKZ;Timestamp
Wien;587;9;2020-07-29T18:00:00
Vorarlberg;32;8;2020-07-29T18:00:00
Tirol;68;7;2020-07-29T18:00:00
Steiermark;111;6;2020-07-29T18:00:00
Salzburg;79;5;2020-07-29T18:00:00
Oberösterreich;438;4;2020-07-29T18:00:00
Niederösterreich;251;3;2020-07-29T18:00:00
Kärnten;12;2;2020-07-29T18:00:00
Burgenland;28;1;2020-07-29T18:00:00
