Bundesland;Anzahl;GKZ;Timestamp
Wien;272;9;2020-06-29T20:00:00
Vorarlberg;5;8;2020-06-29T20:00:00
Tirol;11;7;2020-06-29T20:00:00
Steiermark;32;6;2020-06-29T20:00:00
Salzburg;31;5;2020-06-29T20:00:00
Oberösterreich;124;4;2020-06-29T20:00:00
Niederösterreich;101;3;2020-06-29T20:00:00
Kärnten;14;2;2020-06-29T20:00:00
Burgenland;10;1;2020-06-29T20:00:00
