Bundesland;Anzahl;GKZ;Timestamp
Wien;4515;9;2020-10-05T22:00:00
Vorarlberg;391;8;2020-10-05T22:00:00
Tirol;751;7;2020-10-05T22:00:00
Steiermark;505;6;2020-10-05T22:00:00
Salzburg;332;5;2020-10-05T22:00:00
Oberösterreich;948;4;2020-10-05T22:00:00
Niederösterreich;1196;3;2020-10-05T22:00:00
Kärnten;164;2;2020-10-05T22:00:00
Burgenland;182;1;2020-10-05T22:00:00
