Altersgruppe;Anzahl;Timestamp
<5;125;2020-06-14T23:00:00
5-14;445;2020-06-14T23:00:00
15-24;1609;2020-06-14T23:00:00
25-34;2434;2020-06-14T23:00:00
35-44;2424;2020-06-14T23:00:00
45-54;3463;2020-06-14T23:00:00
55-64;2774;2020-06-14T23:00:00
65-74;1447;2020-06-14T23:00:00
75-84;1394;2020-06-14T23:00:00
>84;919;2020-06-14T23:00:00
