Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;167;4;1;2020-04-17T16:00:00
Kärnten;274;10;2;2020-04-17T16:00:00
Niederösterreich;1498;48;3;2020-04-17T16:00:00
Oberösterreich;1753;33;4;2020-04-17T16:00:00
Salzburg;875;25;5;2020-04-17T16:00:00
Steiermark;717;86;6;2020-04-17T16:00:00
Tirol;2374;82;7;2020-04-17T16:00:00
Vorarlberg;665;8;8;2020-04-17T16:00:00
Wien;1381;77;9;2020-04-17T16:00:00
