Bundesland;Anzahl;GKZ;Timestamp
Wien;708;9;2020-04-17T16:00:00
Vorarlberg;194;8;2020-04-17T16:00:00
Tirol;949;7;2020-04-17T16:00:00
Steiermark;810;6;2020-04-17T16:00:00
Salzburg;307;5;2020-04-17T16:00:00
Oberösterreich;385;4;2020-04-17T16:00:00
Niederösterreich;864;3;2020-04-17T16:00:00
Kärnten;112;2;2020-04-17T16:00:00
Burgenland;112;1;2020-04-17T16:00:00
