Bundesland;Anzahl;GKZ;Timestamp
Wien;702;9;2020-08-10T20:00:00
Vorarlberg;23;8;2020-08-10T20:00:00
Tirol;60;7;2020-08-10T20:00:00
Steiermark;83;6;2020-08-10T20:00:00
Salzburg;88;5;2020-08-10T20:00:00
Oberösterreich;181;4;2020-08-10T20:00:00
Niederösterreich;180;3;2020-08-10T20:00:00
Kärnten;36;2;2020-08-10T20:00:00
Burgenland;20;1;2020-08-10T20:00:00
