Altersgruppe;Anzahl;Timestamp
<5;0;2020-10-28T15:07:26
5-14;0;2020-10-28T15:07:26
15-24;0;2020-10-28T15:07:26
25-34;2;2020-10-28T15:07:26
35-44;3;2020-10-28T15:07:26
45-54;20;2020-10-28T15:07:26
55-64;34;2020-10-28T15:07:26
65-74;165;2020-10-28T15:07:26
75-84;347;2020-10-28T15:07:26
>84;423;2020-10-28T15:07:26
