Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;1272;20;1;2020-10-28T15:07:26
Kärnten;1489;15;2;2020-10-28T15:07:26
Niederösterreich;9565;148;3;2020-10-28T15:07:26
Oberösterreich;9578;91;4;2020-10-28T15:07:26
Salzburg;3513;49;5;2020-10-28T15:07:26
Steiermark;4340;193;6;2020-10-28T15:07:26
Tirol;8599;113;7;2020-10-28T15:07:26
Vorarlberg;2298;30;8;2020-10-28T15:07:26
Wien;21030;335;9;2020-10-28T15:07:26
