AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6271;M;30;25;0
1;<5;Burgenland;1;5908;W;14;11;0
1;<5;Kärnten;2;12224;M;43;22;0
1;<5;Kärnten;2;11683;W;42;22;0
1;<5;Niederösterreich;3;40492;M;123;73;0
1;<5;Niederösterreich;3;38354;W;99;64;0
1;<5;Oberösterreich;4;39650;M;228;191;0
1;<5;Oberösterreich;4;37428;W;194;160;0
1;<5;Salzburg;5;14528;M;102;73;0
1;<5;Salzburg;5;13799;W;74;57;0
1;<5;Steiermark;6;29066;M;89;62;0
1;<5;Steiermark;6;27485;W;86;58;0
1;<5;Tirol;7;19768;M;182;140;0
1;<5;Tirol;7;18326;W;130;105;0
1;<5;Vorarlberg;8;11200;M;81;62;0
1;<5;Vorarlberg;8;10560;W;63;53;0
1;<5;Wien;9;50897;M;396;144;0
1;<5;Wien;9;48196;W;382;120;0
1;<5;Österreich;10;224096;M;1274;792;0
1;<5;Österreich;10;211739;W;1084;650;0
2;5-14;Burgenland;1;13528;M;240;188;0
2;5-14;Burgenland;1;12962;W;170;123;0
2;5-14;Kärnten;2;26135;M;284;126;0
2;5-14;Kärnten;2;24667;W;272;120;0
2;5-14;Niederösterreich;3;84399;M;1158;675;0
2;5-14;Niederösterreich;3;80034;W;1020;573;0
2;5-14;Oberösterreich;4;76223;M;1335;994;0
2;5-14;Oberösterreich;4;72202;W;1228;927;0
2;5-14;Salzburg;5;27260;M;815;548;0
2;5-14;Salzburg;5;26109;W;724;519;0
2;5-14;Steiermark;6;56981;M;511;366;0
2;5-14;Steiermark;6;53566;W;468;335;0
2;5-14;Tirol;7;36954;M;1089;867;0
2;5-14;Tirol;7;35185;W;1086;853;0
2;5-14;Vorarlberg;8;21371;M;467;395;0
2;5-14;Vorarlberg;8;20345;W;434;375;0
2;5-14;Wien;9;92739;M;2145;630;0
2;5-14;Wien;9;86565;W;1955;554;0
2;5-14;Österreich;10;435590;M;8044;4789;0
2;5-14;Österreich;10;411635;W;7357;4379;0
3;15-24;Burgenland;1;14211;M;549;445;0
3;15-24;Burgenland;1;13131;W;406;318;0
3;15-24;Kärnten;2;28406;M;1056;533;0
3;15-24;Kärnten;2;26320;W;854;415;0
3;15-24;Niederösterreich;3;89919;M;3241;2170;0
3;15-24;Niederösterreich;3;83156;W;2671;1697;0
3;15-24;Oberösterreich;4;83998;M;4036;2784;0
3;15-24;Oberösterreich;4;78239;W;3842;2576;0
3;15-24;Salzburg;5;31568;M;1625;1238;0
3;15-24;Salzburg;5;29388;W;1417;1072;0
3;15-24;Steiermark;6;66905;M;1899;1326;0
3;15-24;Steiermark;6;62165;W;1821;1261;0
3;15-24;Tirol;7;42988;M;2563;2136;0
3;15-24;Tirol;7;40872;W;2295;1904;0
3;15-24;Vorarlberg;8;23260;M;1245;1007;0
3;15-24;Vorarlberg;8;21284;W;1214;991;0
3;15-24;Wien;9;110503;M;5114;1941;0
3;15-24;Wien;9;109312;W;4962;1760;0
3;15-24;Österreich;10;491758;M;21328;13580;0
3;15-24;Österreich;10;463867;W;19482;11994;0
4;25-34;Burgenland;1;15869;M;503;370;0
4;25-34;Burgenland;1;15497;W;418;318;0
4;25-34;Kärnten;2;33170;M;1100;480;0
4;25-34;Kärnten;2;32067;W;975;415;0
4;25-34;Niederösterreich;3;100196;M;3048;1936;0
4;25-34;Niederösterreich;3;96933;W;2821;1686;0
4;25-34;Oberösterreich;4;102058;M;4726;2998;0
4;25-34;Oberösterreich;4;95289;W;4701;2873;1
4;25-34;Salzburg;5;38299;M;1656;1204;1
4;25-34;Salzburg;5;37188;W;1591;1158;0
4;25-34;Steiermark;6;85306;M;2375;1596;0
4;25-34;Steiermark;6;79007;W;2295;1460;0
4;25-34;Tirol;7;54701;M;2659;2218;0
4;25-34;Tirol;7;52293;W;2585;2120;0
4;25-34;Vorarlberg;8;27098;M;1214;975;0
4;25-34;Vorarlberg;8;25794;W;1199;971;0
4;25-34;Wien;9;160526;M;6251;2120;1
4;25-34;Wien;9;157739;W;5842;1776;0
4;25-34;Österreich;10;617223;M;23532;13897;2
4;25-34;Österreich;10;591807;W;22427;12777;1
5;35-44;Burgenland;1;18298;M;525;403;0
5;35-44;Burgenland;1;19387;W;563;413;0
5;35-44;Kärnten;2;34383;M;893;349;0
5;35-44;Kärnten;2;34229;W;1099;419;0
5;35-44;Niederösterreich;3;106173;M;2733;1616;2
5;35-44;Niederösterreich;3;107318;W;2910;1686;0
5;35-44;Oberösterreich;4;97716;M;4072;2545;2
5;35-44;Oberösterreich;4;93775;W;4488;2659;1
5;35-44;Salzburg;5;36981;M;1525;1130;0
5;35-44;Salzburg;5;36583;W;1504;1110;0
5;35-44;Steiermark;6;81448;M;2121;1304;1
5;35-44;Steiermark;6;78824;W;2273;1346;0
5;35-44;Tirol;7;49976;M;2139;1723;0
5;35-44;Tirol;7;50079;W;2406;1901;0
5;35-44;Vorarlberg;8;26757;M;1119;894;0
5;35-44;Vorarlberg;8;26809;W;1274;1023;0
5;35-44;Wien;9;138896;M;4568;1382;1
5;35-44;Wien;9;137113;W;4609;1262;0
5;35-44;Österreich;10;590628;M;19695;11346;6
5;35-44;Österreich;10;584117;W;21126;11819;1
6;45-54;Burgenland;1;23198;M;688;524;2
6;45-54;Burgenland;1;23111;W;735;533;0
6;45-54;Kärnten;2;42248;M;1151;482;4
6;45-54;Kärnten;2;43197;W;1410;546;1
6;45-54;Niederösterreich;3;132507;M;3636;2223;2
6;45-54;Niederösterreich;3;133561;W;3946;2326;3
6;45-54;Oberösterreich;4;111122;M;4897;3100;4
6;45-54;Oberösterreich;4;109542;W;5657;3394;2
6;45-54;Salzburg;5;40972;M;1720;1256;2
6;45-54;Salzburg;5;42207;W;1944;1438;1
6;45-54;Steiermark;6;94416;M;2668;1633;1
6;45-54;Steiermark;6;92354;W;3020;1791;3
6;45-54;Tirol;7;56912;M;2665;2157;6
6;45-54;Tirol;7;57521;W;3014;2393;2
6;45-54;Vorarlberg;8;30023;M;1379;1113;0
6;45-54;Vorarlberg;8;29851;W;1475;1177;0
6;45-54;Wien;9;134056;M;4459;1322;7
6;45-54;Wien;9;137059;W;4667;1262;8
6;45-54;Österreich;10;665454;M;23263;13810;28
6;45-54;Österreich;10;668403;W;25868;14860;20
7;55-64;Burgenland;1;23739;M;558;415;6
7;55-64;Burgenland;1;23841;W;516;402;0
7;55-64;Kärnten;2;43390;M;1087;433;2
7;55-64;Kärnten;2;45306;W;1062;413;1
7;55-64;Niederösterreich;3;124044;M;3124;1842;15
7;55-64;Niederösterreich;3;125362;W;2810;1652;5
7;55-64;Oberösterreich;4;107183;M;4339;2647;18
7;55-64;Oberösterreich;4;107982;W;4095;2476;7
7;55-64;Salzburg;5;37432;M;1519;1166;2
7;55-64;Salzburg;5;40224;W;1445;1069;2
7;55-64;Steiermark;6;90939;M;2212;1328;9
7;55-64;Steiermark;6;92404;W;2094;1264;6
7;55-64;Tirol;7;51443;M;2242;1801;4
7;55-64;Tirol;7;52659;W;2159;1729;2
7;55-64;Vorarlberg;8;26503;M;1040;799;5
7;55-64;Vorarlberg;8;26569;W;1021;818;3
7;55-64;Wien;9;113414;M;3339;926;22
7;55-64;Wien;9;118686;W;2847;722;3
7;55-64;Österreich;10;618087;M;19460;11357;83
7;55-64;Österreich;10;633033;W;18049;10545;29
8;65-74;Burgenland;1;16429;M;336;241;10
