Bundesland;Anzahl;GKZ;Timestamp
Wien;7053;9;2020-12-14T18:02:00
Vorarlberg;2032;8;2020-12-14T18:02:00
Tirol;2552;7;2020-12-14T18:02:00
Steiermark;9466;6;2020-12-14T18:02:00
Salzburg;2466;5;2020-12-14T18:02:00
Oberösterreich;4523;4;2020-12-14T18:02:00
Niederösterreich;5646;3;2020-12-14T18:02:00
Kärnten;1702;2;2020-12-14T18:02:00
Burgenland;907;1;2020-12-14T18:02:00
