Bundesland;Anzahl;GKZ;Timestamp
Wien;305;9;2020-06-09T02:59:59
Vorarlberg;14;8;2020-06-09T02:59:59
Tirol;9;7;2020-06-09T02:59:59
Steiermark;18;6;2020-06-09T02:59:59
Salzburg;2;5;2020-06-09T02:59:59
Oberösterreich;22;4;2020-06-09T02:59:59
Niederösterreich;77;3;2020-06-09T02:59:59
Kärnten;4;2;2020-06-09T02:59:59
Burgenland;6;1;2020-06-09T02:59:59
