Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;825;9;35
Rust(Stadt);102;1980;71;0;1
Eisenstadt-Umgebung;103;43236;2036;23;141
Güssing;104;25699;1647;45;81
Jennersdorf;105;17097;1145;22;41
Mattersburg;106;40042;1991;27;146
Neusiedl am See;107;59990;2790;32;109
Oberpullendorf;108;37384;1989;32;98
Oberwart;109;54192;3023;70;246
Klagenfurt Stadt;201;101300;5350;151;153
Villach Stadt;202;62882;3070;62;121
Hermagor;203;18054;1771;27;25
Klagenfurt Land;204;60014;3546;61;136
Sankt Veit an der Glan;205;54186;3360;95;73
Spittal an der Drau;206;75868;4504;108;208
Villach Land;207;64618;3754;71;137
Völkermarkt;208;41862;3149;56;92
Wolfsberg;209;52607;2983;68;96
Feldkirchen;210;29902;1947;43;75
Krems an der Donau(Stadt);301;25036;1173;26;47
Sankt Pölten(Stadt);302;55514;3093;50;124
Waidhofen an der Ybbs(Stadt);303;11222;744;13;38
Wiener Neustadt(Stadt);304;45823;3374;62;145
Amstetten;305;116520;8260;122;336
Baden;306;146751;8321;103;482
Bruck an der Leitha;307;103735;4953;72;266
Gänserndorf;308;104782;4728;56;220
Gmünd;309;36553;2299;37;112
Hollabrunn;310;51033;2170;49;137
Horn;311;30936;1188;12;69
Korneuburg;312;91254;3698;43;212
Krems(Land);313;56487;2811;35;86
Lilienfeld;314;25655;1329;33;66
Melk;315;78191;4551;87;257
Mistelbach;316;75625;3200;33;182
Mödling;317;119115;5358;104;287
Neunkirchen;318;86343;5081;86;352
Sankt Pölten(Land);319;131729;6394;112;324
Scheibbs;320;41414;3087;32;172
Tulln;321;104593;4582;79;185
Waidhofen an der Thaya;322;25682;1488;14;74
Wiener Neustadt(Land);323;78307;4424;68;274
Zwettl;325;41987;2814;31;101
Linz(Stadt);401;206595;11106;209;290
Steyr(Stadt);402;38056;1948;18;76
Wels(Stadt);403;62470;4491;64;201
Braunau am Inn;404;105553;7250;78;381
Eferding;405;33178;2492;30;68
Freistadt;406;66861;4752;89;181
Gmunden;407;101859;6675;96;258
Grieskirchen;408;64875;4641;68;93
Kirchdorf an der Krems;409;57071;3602;76;162
Linz-Land;410;151371;8368;82;292
Perg;411;68968;5049;65;162
Ried im Innkreis;412;61690;4952;92;158
Rohrbach;413;56545;4777;93;61
Schärding;414;57391;4607;65;100
Steyr-Land;415;60717;3710;64;92
Urfahr-Umgebung;416;86005;5491;69;95
Vöcklabruck;417;137297;9359;144;514
Wels-Land;418;73777;4583;54;198
Salzburg(Stadt);501;155021;9948;126;393
Hallein;502;60824;5716;59;157
Salzburg-Umgebung;503;153492;10655;108;451
Sankt Johann im Pongau;504;81194;8675;106;231
Tamsweg;505;20251;2258;39;58
Zell am See;506;87628;6308;100;222
Graz(Stadt);601;291072;13049;269;413
Deutschlandsberg;603;60867;3174;91;120
Graz-Umgebung;606;156070;7081;227;221
Leibnitz;610;84756;4861;97;183
Leoben;611;59700;2871;99;90
Liezen;612;79652;4611;101;160
Murau;614;27543;1518;22;76
Voitsberg;616;51044;2653;91;93
Weiz;617;90654;4835;137;228
Murtal;620;71698;3899;152;108
Bruck-Mürzzuschlag;621;98697;5301;232;117
Hartberg-Fürstenfeld;622;90606;6036;170;244
Südoststeiermark;623;84036;4999;161;163
Innsbruck-Stadt;701;131961;7783;90;278
Imst;702;60474;4160;35;156
Innsbruck-Land;703;180453;11244;132;422
Kitzbühel;704;64168;3928;39;118
Kufstein;705;110287;8040;129;304
Landeck;706;44386;3229;44;79
Lienz;707;48738;4260;42;177
Reutte;708;32838;1517;4;68
Schwaz;709;84329;8596;126;217
Bludenz;801;64107;3627;45;50
Bregenz;802;134987;7686;97;201
Dornbirn;803;89912;6316;66;104
Feldkirch;804;108133;6839;72;131
Wien;900;1911191;111914;1881;6367
