Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;7601;130;1;2020-12-14T11:02:00
Kärnten;16151;268;2;2020-12-14T11:02:00
Niederösterreich;42214;643;3;2020-12-14T11:02:00
Oberösterreich;60088;803;4;2020-12-14T11:02:00
Salzburg;21410;271;5;2020-12-14T11:02:00
Steiermark;27109;618;6;2020-12-14T11:02:00
Tirol;34658;415;7;2020-12-14T11:02:00
Vorarlberg;15830;179;8;2020-12-14T11:02:00
Wien;59113;853;9;2020-12-14T11:02:00
