Bundesland;Anzahl;GKZ;Timestamp
Wien;280;9;2020-06-22T03:00:00
Vorarlberg;3;8;2020-06-22T03:00:00
Tirol;4;7;2020-06-22T03:00:00
Steiermark;27;6;2020-06-22T03:00:00
Salzburg;15;5;2020-06-22T03:00:00
Oberösterreich;31;4;2020-06-22T03:00:00
Niederösterreich;80;3;2020-06-22T03:00:00
Kärnten;7;2;2020-06-22T03:00:00
Burgenland;7;1;2020-06-22T03:00:00
