Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;576;10;5
Rust(Stadt);102;1980;68;0;0
Eisenstadt-Umgebung;103;43236;1442;21;33
Güssing;104;25699;1241;38;48
Jennersdorf;105;17097;842;19;61
Mattersburg;106;40042;1430;24;21
Neusiedl am See;107;59990;2058;28;57
Oberpullendorf;108;37384;1554;24;29
Oberwart;109;54192;2132;54;40
Klagenfurt Stadt;201;101300;4441;142;100
Villach Stadt;202;62882;2432;57;65
Hermagor;203;18054;1295;17;68
Klagenfurt Land;204;60014;2913;55;79
Sankt Veit an der Glan;205;54186;2843;91;40
Spittal an der Drau;206;75868;3333;87;149
Villach Land;207;64618;2919;65;86
Völkermarkt;208;41862;2652;53;49
Wolfsberg;209;52607;2618;65;31
Feldkirchen;210;29902;1612;42;30
Krems an der Donau(Stadt);301;25036;969;23;13
Sankt Pölten(Stadt);302;55514;2442;44;24
Waidhofen an der Ybbs(Stadt);303;11222;621;10;5
Wiener Neustadt(Stadt);304;45823;2145;61;134
Amstetten;305;116520;7261;121;129
Baden;306;146751;5645;87;214
Bruck an der Leitha;307;103735;3413;65;95
Gänserndorf;308;104782;3237;45;179
Gmünd;309;36553;1724;34;21
Hollabrunn;310;51033;1458;29;104
Horn;311;30936;784;11;30
Korneuburg;312;91254;2701;38;74
Krems(Land);313;56487;2353;30;73
Lilienfeld;314;25655;1060;30;14
Melk;315;78191;3597;79;52
Mistelbach;316;75625;2087;30;171
Mödling;317;119115;3947;95;93
Neunkirchen;318;86343;3464;75;102
Sankt Pölten(Land);319;131729;4899;94;102
Scheibbs;320;41414;2474;32;42
Tulln;321;104593;3652;62;66
Waidhofen an der Thaya;322;25682;1003;14;32
Wiener Neustadt(Land);323;78307;2797;55;109
Zwettl;325;41987;2257;24;61
Linz(Stadt);401;206595;9519;205;87
Steyr(Stadt);402;38056;1691;18;12
Wels(Stadt);403;62470;3570;57;97
Braunau am Inn;404;105553;5419;66;210
Eferding;405;33178;2205;29;13
Freistadt;406;66861;4070;82;55
Gmunden;407;101859;5613;91;102
Grieskirchen;408;64875;4216;67;50
Kirchdorf an der Krems;409;57071;2820;73;31
Linz-Land;410;151371;7105;78;87
Perg;411;68968;4087;59;86
Ried im Innkreis;412;61690;4174;87;54
Rohrbach;413;56545;4285;90;67
Schärding;414;57391;4050;61;44
Steyr-Land;415;60717;3294;62;23
Urfahr-Umgebung;416;86005;4948;69;50
Vöcklabruck;417;137297;7578;132;77
Wels-Land;418;73777;3570;48;94
Salzburg(Stadt);501;155021;8077;107;192
Hallein;502;60824;4919;54;108
Salzburg-Umgebung;503;153492;8718;93;151
Sankt Johann im Pongau;504;81194;6736;89;170
Tamsweg;505;20251;1979;36;36
Zell am See;506;87628;5319;93;67
Graz(Stadt);601;291072;10403;243;175
Deutschlandsberg;603;60867;2516;83;100
Graz-Umgebung;606;156070;5722;218;177
Leibnitz;610;84756;3648;83;75
Leoben;611;59700;2327;87;49
Liezen;612;79652;3865;93;67
Murau;614;27543;1274;19;41
Voitsberg;616;51044;2213;87;34
Weiz;617;90654;3383;118;129
Murtal;620;71698;3334;142;59
Bruck-Mürzzuschlag;621;98697;4356;201;150
Hartberg-Fürstenfeld;622;90606;4466;155;178
Südoststeiermark;623;84036;3948;138;139
Innsbruck-Stadt;701;131961;6898;85;53
Imst;702;60474;3335;32;26
Innsbruck-Land;703;180453;9921;124;91
Kitzbühel;704;64168;3355;37;49
Kufstein;705;110287;7017;125;87
Landeck;706;44386;2889;42;29
Lienz;707;48738;3328;40;112
Reutte;708;32838;1278;4;33
Schwaz;709;84329;7597;112;100
Bludenz;801;64107;3313;43;58
Bregenz;802;134987;7103;92;84
Dornbirn;803;89912;5889;62;96
Feldkirch;804;108133;6186;68;112
Wien;900;1911191;83994;1597;1778
