Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;852;11;35
Rust(Stadt);102;1980;72;0;2
Eisenstadt-Umgebung;103;43236;2109;23;90
Güssing;104;25699;1676;46;44
Jennersdorf;105;17097;1179;22;39
Mattersburg;106;40042;2041;30;69
Neusiedl am See;107;59990;2919;35;147
Oberpullendorf;108;37384;2062;34;77
Oberwart;109;54192;3181;74;196
Klagenfurt Stadt;201;101300;5501;151;209
Villach Stadt;202;62882;3199;62;137
Hermagor;203;18054;1803;28;38
Klagenfurt Land;204;60014;3613;61;89
Sankt Veit an der Glan;205;54186;3447;95;99
Spittal an der Drau;206;75868;4676;109;194
Villach Land;207;64618;3875;72;137
Völkermarkt;208;41862;3211;57;77
Wolfsberg;209;52607;3084;70;118
Feldkirchen;210;29902;2027;44;97
Krems an der Donau(Stadt);301;25036;1212;26;42
Sankt Pölten(Stadt);302;55514;3235;51;152
Waidhofen an der Ybbs(Stadt);303;11222;772;13;33
Wiener Neustadt(Stadt);304;45823;3501;68;157
Amstetten;305;116520;8651;123;423
Baden;306;146751;8730;104;463
Bruck an der Leitha;307;103735;5175;72;260
Gänserndorf;308;104782;4954;56;252
Gmünd;309;36553;2390;39;106
Hollabrunn;310;51033;2255;49;96
Horn;311;30936;1254;12;67
Korneuburg;312;91254;3862;45;190
Krems(Land);313;56487;2896;36;99
Lilienfeld;314;25655;1386;34;62
Melk;315;78191;4900;90;375
Mistelbach;316;75625;3318;33;137
Mödling;317;119115;5638;105;309
Neunkirchen;318;86343;5278;91;235
Sankt Pölten(Land);319;131729;6697;117;329
Scheibbs;320;41414;3254;32;182
Tulln;321;104593;4774;79;225
Waidhofen an der Thaya;322;25682;1535;14;63
Wiener Neustadt(Land);323;78307;4643;68;257
Zwettl;325;41987;2896;31;94
Linz(Stadt);401;206595;11396;211;332
Steyr(Stadt);402;38056;2027;18;85
Wels(Stadt);403;62470;4616;64;154
Braunau am Inn;404;105553;7608;86;417
Eferding;405;33178;2523;30;35
Freistadt;406;66861;4878;90;175
Gmunden;407;101859;6900;97;258
Grieskirchen;408;64875;4709;68;78
Kirchdorf an der Krems;409;57071;3724;78;143
Linz-Land;410;151371;8606;83;295
Perg;411;68968;5170;65;139
Ried im Innkreis;412;61690;5065;93;130
Rohrbach;413;56545;4824;93;57
Schärding;414;57391;4674;66;81
Steyr-Land;415;60717;3762;64;68
Urfahr-Umgebung;416;86005;5573;70;88
Vöcklabruck;417;137297;9700;145;414
Wels-Land;418;73777;4767;55;214
Salzburg(Stadt);501;155021;10256;128;397
Hallein;502;60824;5845;60;134
Salzburg-Umgebung;503;153492;11017;109;390
Sankt Johann im Pongau;504;81194;8842;107;195
Tamsweg;505;20251;2286;39;37
Zell am See;506;87628;6508;102;211
Graz(Stadt);601;291072;13390;270;444
Deutschlandsberg;603;60867;3288;92;129
Graz-Umgebung;606;156070;7307;232;265
Leibnitz;610;84756;5012;97;169
Leoben;611;59700;2947;99;86
Liezen;612;79652;4754;103;155
Murau;614;27543;1601;23;94
Voitsberg;616;51044;2736;94;92
Weiz;617;90654;5024;138;214
Murtal;620;71698;4022;154;141
Bruck-Mürzzuschlag;621;98697;5433;234;150
Hartberg-Fürstenfeld;622;90606;6236;171;224
Südoststeiermark;623;84036;5172;163;185
Innsbruck-Stadt;701;131961;8059;90;330
Imst;702;60474;4268;35;131
Innsbruck-Land;703;180453;11651;132;478
Kitzbühel;704;64168;4028;40;118
Kufstein;705;110287;8252;130;238
Landeck;706;44386;3311;44;84
Lienz;707;48738;4416;42;173
Reutte;708;32838;1562;4;56
Schwaz;709;84329;8722;127;157
Bludenz;801;64107;3673;45;55
Bregenz;802;134987;7841;97;171
Dornbirn;803;89912;6459;66;156
Feldkirch;804;108133;6963;74;145
Wien;900;1911191;117360;1936;6681
