Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;944;11;9
Rust(Stadt);102;1980;75;0;0
Eisenstadt-Umgebung;103;43236;2336;25;20
Güssing;104;25699;1833;55;13
Jennersdorf;105;17097;1301;26;10
Mattersburg;106;40042;2264;32;29
Neusiedl am See;107;59990;3248;40;29
Oberpullendorf;108;37384;2243;42;14
Oberwart;109;54192;3647;87;32
Klagenfurt Stadt;201;101300;6113;157;74
Villach Stadt;202;62882;3822;68;92
Hermagor;203;18054;1872;29;10
Klagenfurt Land;204;60014;4127;65;53
Sankt Veit an der Glan;205;54186;3886;97;39
Spittal an der Drau;206;75868;5693;121;126
Villach Land;207;64618;4375;82;59
Völkermarkt;208;41862;3624;62;42
Wolfsberg;209;52607;3410;73;20
Feldkirchen;210;29902;2358;52;49
Krems an der Donau(Stadt);301;25036;1357;30;14
Sankt Pölten(Stadt);302;55514;3742;55;74
Waidhofen an der Ybbs(Stadt);303;11222;892;14;15
Wiener Neustadt(Stadt);304;45823;3852;86;48
Amstetten;305;116520;9802;129;101
Baden;306;146751;9747;124;73
Bruck an der Leitha;307;103735;5982;88;57
Gänserndorf;308;104782;5717;65;70
Gmünd;309;36553;2669;43;16
Hollabrunn;310;51033;2568;52;35
Horn;311;30936;1505;26;24
Korneuburg;312;91254;4263;51;59
Krems(Land);313;56487;3242;41;49
Lilienfeld;314;25655;1608;43;39
Melk;315;78191;5664;101;33
Mistelbach;316;75625;3695;34;35
Mödling;317;119115;6306;114;45
Neunkirchen;318;86343;5876;97;36
Sankt Pölten(Land);319;131729;7652;134;124
Scheibbs;320;41414;3731;42;23
Tulln;321;104593;5303;82;40
Waidhofen an der Thaya;322;25682;1671;14;1
Wiener Neustadt(Land);323;78307;5164;93;37
Zwettl;325;41987;3291;38;29
Linz(Stadt);401;206595;13337;219;241
Steyr(Stadt);402;38056;2356;19;40
Wels(Stadt);403;62470;5451;70;113
Braunau am Inn;404;105553;8940;108;120
Eferding;405;33178;2741;33;16
Freistadt;406;66861;5425;93;78
Gmunden;407;101859;7664;108;73
Grieskirchen;408;64875;5149;69;47
Kirchdorf an der Krems;409;57071;4126;81;74
Linz-Land;410;151371;9974;86;203
Perg;411;68968;5732;72;73
Ried im Innkreis;412;61690;5813;98;43
Rohrbach;413;56545;5076;96;25
Schärding;414;57391;5297;69;46
Steyr-Land;415;60717;4182;69;65
Urfahr-Umgebung;416;86005;6013;73;41
Vöcklabruck;417;137297;11333;157;143
Wels-Land;418;73777;5525;61;89
Salzburg(Stadt);501;155021;11527;137;122
Hallein;502;60824;6577;64;116
Salzburg-Umgebung;503;153492;12275;120;78
Sankt Johann im Pongau;504;81194;9474;115;76
Tamsweg;505;20251;2469;40;18
Zell am See;506;87628;7205;105;54
Graz(Stadt);601;291072;15786;300;334
Deutschlandsberg;603;60867;3963;108;121
Graz-Umgebung;606;156070;8526;246;197
Leibnitz;610;84756;5787;111;92
Leoben;611;59700;3300;110;44
Liezen;612;79652;5365;112;57
Murau;614;27543;1938;29;56
Voitsberg;616;51044;3326;116;75
Weiz;617;90654;5994;144;179
Murtal;620;71698;4898;165;158
Bruck-Mürzzuschlag;621;98697;5950;245;67
Hartberg-Fürstenfeld;622;90606;7199;181;121
Südoststeiermark;623;84036;5907;169;103
Innsbruck-Stadt;701;131961;9442;95;148
Imst;702;60474;4977;37;156
Innsbruck-Land;703;180453;13390;136;196
Kitzbühel;704;64168;4377;42;24
Kufstein;705;110287;9321;138;72
Landeck;706;44386;3581;47;54
Lienz;707;48738;5244;46;65
Reutte;708;32838;1975;6;29
Schwaz;709;84329;8982;131;19
Bludenz;801;64107;4069;46;51
Bregenz;802;134987;9375;103;222
Dornbirn;803;89912;7402;74;169
Feldkirch;804;108133;8024;76;175
Wien;900;1911191;134485;2261;1690
