Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;8356;149;1;2020-12-25T11:02:00
Kärnten;18342;428;2;2020-12-25T11:02:00
Niederösterreich;47126;780;3;2020-12-25T11:02:00
Oberösterreich;65133;954;4;2020-12-25T11:02:00
Salzburg;23679;313;5;2020-12-25T11:02:00
Steiermark;33680;968;6;2020-12-25T11:02:00
Tirol;37317;465;7;2020-12-25T11:02:00
Vorarlberg;17671;200;8;2020-12-25T11:02:00
Wien;64648;1018;9;2020-12-25T11:02:00
