Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;2131;1835,26534268047;305;2020-11-11T11:02:00
Baden;2179;1490,39349397755;306;2020-11-11T11:02:00
Bludenz;1456;2285,2120413096;801;2020-11-11T11:02:00
Braunau am Inn;1567;1500,8428472914;404;2020-11-11T11:02:00
Bregenz;3224;2399,11298304101;802;2020-11-11T11:02:00
Bruck an der Leitha;1400;1372,41446916969;307;2020-11-11T11:02:00
Bruck-Mürzzuschlag;1350;1363,85678493494;621;2020-11-11T11:02:00
Deutschlandsberg;664;1091,72818598839;603;2020-11-11T11:02:00
Dornbirn;2782;3124,40336474208;803;2020-11-11T11:02:00
Eferding;1017;3067,31813246471;405;2020-11-11T11:02:00
Eisenstadt(Stadt);246;1680,67226890756;101;2020-11-11T11:02:00
Eisenstadt-Umgebung;622;1448,9715097724;103;2020-11-11T11:02:00
Feldkirch;2555;2384,30743101373;804;2020-11-11T11:02:00
Feldkirchen;332;1108,99555733707;210;2020-11-11T11:02:00
Freistadt;1672;2509,71915762297;406;2020-11-11T11:02:00
Gänserndorf;1216;1172,77163744382;308;2020-11-11T11:02:00
Gmünd;705;1917,16748701493;309;2020-11-11T11:02:00
Gmunden;2066;2032,84430931507;407;2020-11-11T11:02:00
Graz(Stadt);4696;1626,00499989612;601;2020-11-11T11:02:00
Graz-Umgebung;1947;1262,15480357837;606;2020-11-11T11:02:00
Grieskirchen;1824;2818,25064507656;408;2020-11-11T11:02:00
Güssing;434;1682,36616660852;104;2020-11-11T11:02:00
Hallein;1644;2723,0264683473;502;2020-11-11T11:02:00
Hartberg-Fürstenfeld;1562;1723,64326543224;622;2020-11-11T11:02:00
Hermagor;276;1514,48639157155;203;2020-11-11T11:02:00
Hollabrunn;627;1232,84439026309;310;2020-11-11T11:02:00
Horn;306;984,239305242843;311;2020-11-11T11:02:00
Imst;1417;2359,46449980019;702;2020-11-11T11:02:00
Innsbruck-Land;4572;2549,66037988378;703;2020-11-11T11:02:00
Innsbruck-Stadt;4178;3162,51608508061;701;2020-11-11T11:02:00
Jennersdorf;286;1675,84671276222;105;2020-11-11T11:02:00
Kirchdorf an der Krems;906;1593,21914676608;409;2020-11-11T11:02:00
Kitzbühel;1313;2055,38423005275;704;2020-11-11T11:02:00
Klagenfurt Land;668;1117,05685618729;204;2020-11-11T11:02:00
Klagenfurt Stadt;1383;1371,79245563744;201;2020-11-11T11:02:00
Korneuburg;1476;1623,95889491578;312;2020-11-11T11:02:00
Krems an der Donau(Stadt);449;1804,95256472102;301;2020-11-11T11:02:00
Krems(Land);1047;1849,95406035762;313;2020-11-11T11:02:00
Kufstein;3099;2825,44081982458;705;2020-11-11T11:02:00
Landeck;1760;3967,35945178306;706;2020-11-11T11:02:00
Leibnitz;1395;1691,23708840502;610;2020-11-11T11:02:00
Leoben;883;1470,19647019647;611;2020-11-11T11:02:00
Lienz;744;1526,05993477324;707;2020-11-11T11:02:00
Liezen (inkl. Gröbming);1292;1617,0010387855;612;2020-11-11T11:02:00
Lilienfeld;489;1894,46768944677;314;2020-11-11T11:02:00
Linz(Stadt);4372;2125,15676190661;401;2020-11-11T11:02:00
Linz-Land;3099;2062,24671098601;410;2020-11-11T11:02:00
Mattersburg;526;1317,47025673137;106;2020-11-11T11:02:00
Melk;1108;1421,20520253457;315;2020-11-11T11:02:00
Mistelbach;784;1038,64446299167;316;2020-11-11T11:02:00
Mödling;1902;1598,34619069228;317;2020-11-11T11:02:00
Murau;235;849,633030839871;614;2020-11-11T11:02:00
Murtal;877;1217,98788956169;620;2020-11-11T11:02:00
Neunkirchen;1233;1428,88597883904;318;2020-11-11T11:02:00
Neusiedl am See;777;1304,74207415368;107;2020-11-11T11:02:00
Oberpullendorf;650;1732,7326526804;108;2020-11-11T11:02:00
Oberwart;1057;1954,65640949774;109;2020-11-11T11:02:00
Perg;1578;2305,0292876028;411;2020-11-11T11:02:00
Reutte;416;1273,33945515764;708;2020-11-11T11:02:00
Ried im Innkreis;1875;3063,52525978694;412;2020-11-11T11:02:00
Rohrbach;1824;3226,94784516312;413;2020-11-11T11:02:00
Rust(Stadt);21;1082,47422680412;102;2020-11-11T11:02:00
Salzburg(Stadt);2456;1592,62309433179;501;2020-11-11T11:02:00
Salzburg-Umgebung;3124;2051,47063652064;503;2020-11-11T11:02:00
Sankt Johann im Pongau;2575;3195,85965521949;504;2020-11-11T11:02:00
Sankt Pölten(Land);1992;1520,10011904399;319;2020-11-11T11:02:00
Sankt Pölten(Stadt);989;1796,7444226437;302;2020-11-11T11:02:00
Sankt Veit an der Glan;641;1174,96104848318;205;2020-11-11T11:02:00
Schärding;1613;2814,66487514614;414;2020-11-11T11:02:00
Scheibbs;735;1775,23367871893;320;2020-11-11T11:02:00
Schwaz;3635;4333,93344699725;709;2020-11-11T11:02:00
Spittal an der Drau;395;519,11526987423;206;2020-11-11T11:02:00
Steyr(Stadt);818;2141,75372450449;402;2020-11-11T11:02:00
Steyr-Land;1447;2394,62491932414;415;2020-11-11T11:02:00
Südoststeiermark;1286;1496,27095768322;623;2020-11-11T11:02:00
Tamsweg;426;2096,45669291339;505;2020-11-11T11:02:00
Tulln;1653;1592,93058754373;321;2020-11-11T11:02:00
Urfahr-Umgebung;2152;2516,81188234606;416;2020-11-11T11:02:00
Villach Land;626;968,021277911796;207;2020-11-11T11:02:00
Villach Stadt;681;1094,09893481998;202;2020-11-11T11:02:00
Vöcklabruck;2875;2110,0452834066;417;2020-11-11T11:02:00
Voitsberg;754;1473,7788549872;616;2020-11-11T11:02:00
Völkermarkt;646;1542,57605425283;208;2020-11-11T11:02:00
Waidhofen an der Thaya;484;1869,59208899876;322;2020-11-11T11:02:00
Waidhofen an der Ybbs(Stadt);165;1465,23399342865;303;2020-11-11T11:02:00
Weiz;1150;1272,92651339893;617;2020-11-11T11:02:00
Wels(Stadt);1540;2494,85638375427;403;2020-11-11T11:02:00
Wels-Land;1389;1900,29277368867;418;2020-11-11T11:02:00
Wien(Stadt);43107;2271,78943141232;900;2020-11-11T11:02:00
Wiener Neustadt(Land);985;1262,96623969432;323;2020-11-11T11:02:00
Wiener Neustadt(Stadt);889;1963,46931112927;304;2020-11-11T11:02:00
Wolfsberg;589;1117,09592990176;209;2020-11-11T11:02:00
Zell am See;1439;1645,28595275663;506;2020-11-11T11:02:00
Zwettl;666;1577,37672303538;325;2020-11-11T11:02:00
