Bundesland;Anzahl;GKZ;Timestamp
Wien;252;9;2020-06-04T22:00:00
Vorarlberg;15;8;2020-06-04T22:00:00
Tirol;16;7;2020-06-04T22:00:00
Steiermark;31;6;2020-06-04T22:00:00
Salzburg;4;5;2020-06-04T22:00:00
Oberösterreich;15;4;2020-06-04T22:00:00
Niederösterreich;73;3;2020-06-04T22:00:00
Kärnten;5;2;2020-06-04T22:00:00
Burgenland;7;1;2020-06-04T22:00:00
