Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;935;11;10
Rust(Stadt);102;1980;74;0;1
Eisenstadt-Umgebung;103;43236;2318;25;41
Güssing;104;25699;1814;53;29
Jennersdorf;105;17097;1286;25;22
Mattersburg;106;40042;2233;32;30
Neusiedl am See;107;59990;3220;39;43
Oberpullendorf;108;37384;2222;42;21
Oberwart;109;54192;3609;87;59
Klagenfurt Stadt;201;101300;6057;157;133
Villach Stadt;202;62882;3699;68;108
Hermagor;203;18054;1860;28;3
Klagenfurt Land;204;60014;4071;65;89
Sankt Veit an der Glan;205;54186;3840;97;61
Spittal an der Drau;206;75868;5551;118;191
Villach Land;207;64618;4318;79;73
Völkermarkt;208;41862;3585;61;75
Wolfsberg;209;52607;3384;73;34
Feldkirchen;210;29902;2303;52;59
Krems an der Donau(Stadt);301;25036;1341;28;30
Sankt Pölten(Stadt);302;55514;3661;55;106
Waidhofen an der Ybbs(Stadt);303;11222;876;14;15
Wiener Neustadt(Stadt);304;45823;3801;85;49
Amstetten;305;116520;9670;126;145
Baden;306;146751;9651;120;121
Bruck an der Leitha;307;103735;5918;85;113
Gänserndorf;308;104782;5635;64;101
Gmünd;309;36553;2648;43;32
Hollabrunn;310;51033;2525;52;36
Horn;311;30936;1476;26;40
Korneuburg;312;91254;4201;49;63
Krems(Land);313;56487;3178;39;63
Lilienfeld;314;25655;1562;39;50
Melk;315;78191;5621;99;113
Mistelbach;316;75625;3653;34;51
Mödling;317;119115;6262;114;87
Neunkirchen;318;86343;5836;97;89
Sankt Pölten(Land);319;131729;7506;133;145
Scheibbs;320;41414;3697;42;62
Tulln;321;104593;5257;82;77
Waidhofen an der Thaya;322;25682;1669;14;12
Wiener Neustadt(Land);323;78307;5126;92;52
Zwettl;325;41987;3258;37;34
Linz(Stadt);401;206595;13080;216;355
Steyr(Stadt);402;38056;2299;18;66
Wels(Stadt);403;62470;5331;69;143
Braunau am Inn;404;105553;8801;105;204
Eferding;405;33178;2722;32;41
Freistadt;406;66861;5344;93;109
Gmunden;407;101859;7577;105;92
Grieskirchen;408;64875;5079;68;91
Kirchdorf an der Krems;409;57071;4045;81;62
Linz-Land;410;151371;9754;86;218
Perg;411;68968;5661;71;77
Ried im Innkreis;412;61690;5762;98;124
Rohrbach;413;56545;5049;96;48
Schärding;414;57391;5244;69;83
Steyr-Land;415;60717;4108;68;66
Urfahr-Umgebung;416;86005;5958;72;58
Vöcklabruck;417;137297;11156;153;286
Wels-Land;418;73777;5414;61;145
Salzburg(Stadt);501;155021;11379;134;211
Hallein;502;60824;6445;63;187
Salzburg-Umgebung;503;153492;12181;119;231
Sankt Johann im Pongau;504;81194;9383;114;129
Tamsweg;505;20251;2448;40;29
Zell am See;506;87628;7143;105;99
Graz(Stadt);601;291072;15435;292;460
Deutschlandsberg;603;60867;3838;106;139
Graz-Umgebung;606;156070;8303;243;208
Leibnitz;610;84756;5669;109;137
Leoben;611;59700;3253;109;42
Liezen;612;79652;5297;112;87
Murau;614;27543;1869;29;72
Voitsberg;616;51044;3246;107;116
Weiz;617;90654;5792;143;214
Murtal;620;71698;4705;163;179
Bruck-Mürzzuschlag;621;98697;5872;245;79
Hartberg-Fürstenfeld;622;90606;7031;181;184
Südoststeiermark;623;84036;5777;169;145
Innsbruck-Stadt;701;131961;9252;94;281
Imst;702;60474;4795;37;182
Innsbruck-Land;703;180453;13149;136;319
Kitzbühel;704;64168;4347;42;64
Kufstein;705;110287;9238;137;198
Landeck;706;44386;3522;47;48
Lienz;707;48738;5163;45;136
Reutte;708;32838;1920;6;67
Schwaz;709;84329;8957;131;32
Bludenz;801;64107;4006;46;76
Bregenz;802;134987;9114;102;367
Dornbirn;803;89912;7216;71;199
Feldkirch;804;108133;7827;76;260
Wien;900;1911191;132871;2219;2868
