AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6299;M;11;10;0
1;<5;Burgenland;1;5852;W;6;4;0
1;<5;Kärnten;2;12352;M;6;6;0
1;<5;Kärnten;2;11792;W;7;7;0
1;<5;Niederösterreich;3;40461;M;47;40;0
1;<5;Niederösterreich;3;38258;W;37;29;0
1;<5;Oberösterreich;4;39625;M;134;110;0
1;<5;Oberösterreich;4;37227;W;109;95;0
1;<5;Salzburg;5;14436;M;24;16;0
1;<5;Salzburg;5;13715;W;27;18;0
1;<5;Steiermark;6;29062;M;26;17;0
1;<5;Steiermark;6;27180;W;27;22;0
1;<5;Tirol;7;19650;M;51;46;0
1;<5;Tirol;7;18347;W;50;41;0
1;<5;Vorarlberg;8;11173;M;20;15;0
1;<5;Vorarlberg;8;10465;W;15;11;0
1;<5;Wien;9;51014;M;178;133;0
1;<5;Wien;9;48225;W;165;110;0
1;<5;Österreich;10;224072;M;497;393;0
1;<5;Österreich;10;211061;W;443;337;0
2;5-14;Burgenland;1;13540;M;52;36;0
2;5-14;Burgenland;1;12963;W;28;17;0
2;5-14;Kärnten;2;26230;M;42;22;0
2;5-14;Kärnten;2;24760;W;27;16;0
2;5-14;Niederösterreich;3;84110;M;287;195;0
2;5-14;Niederösterreich;3;79748;W;247;171;0
2;5-14;Oberösterreich;4;75629;M;447;354;0
2;5-14;Oberösterreich;4;71764;W;405;307;0
2;5-14;Salzburg;5;27154;M;127;90;0
2;5-14;Salzburg;5;25973;W;112;73;0
2;5-14;Steiermark;6;56727;M;128;91;0
2;5-14;Steiermark;6;53657;W;124;79;0
2;5-14;Tirol;7;37056;M;288;194;0
2;5-14;Tirol;7;35165;W;248;159;0
2;5-14;Vorarlberg;8;21275;M;120;79;0
2;5-14;Vorarlberg;8;20340;W;117;67;0
2;5-14;Wien;9;91779;M;960;532;0
2;5-14;Wien;9;85689;W;840;470;0
2;5-14;Österreich;10;433500;M;2451;1593;0
2;5-14;Österreich;10;410059;W;2148;1359;0
3;15-24;Burgenland;1;14439;M;172;132;0
3;15-24;Burgenland;1;13325;W;98;79;0
3;15-24;Kärnten;2;28982;M;151;124;0
3;15-24;Kärnten;2;26664;W;112;87;0
3;15-24;Niederösterreich;3;91319;M;994;778;0
3;15-24;Niederösterreich;3;84326;W;707;565;0
3;15-24;Oberösterreich;4;85564;M;902;734;0
3;15-24;Oberösterreich;4;79443;W;799;645;0
3;15-24;Salzburg;5;31945;M;338;235;0
3;15-24;Salzburg;5;29505;W;322;219;0
3;15-24;Steiermark;6;68685;M;352;261;0
3;15-24;Steiermark;6;63443;W;362;303;0
3;15-24;Tirol;7;44135;M;831;683;0
3;15-24;Tirol;7;41816;W;668;555;0
3;15-24;Vorarlberg;8;23582;M;302;206;0
3;15-24;Vorarlberg;8;21356;W;266;172;0
3;15-24;Wien;9;111527;M;2549;1664;0
3;15-24;Wien;9;109711;W;2306;1502;0
3;15-24;Österreich;10;500178;M;6591;4817;0
3;15-24;Österreich;10;469589;W;5640;4127;0
4;25-34;Burgenland;1;15919;M;112;77;0
4;25-34;Burgenland;1;15611;W;86;58;0
4;25-34;Kärnten;2;33383;M;130;103;0
4;25-34;Kärnten;2;32434;W;114;77;0
4;25-34;Niederösterreich;3;99983;M;818;637;0
4;25-34;Niederösterreich;3;97053;W;697;571;0
4;25-34;Oberösterreich;4;101397;M;861;672;0
4;25-34;Oberösterreich;4;94818;W;774;603;1
4;25-34;Salzburg;5;38361;M;320;221;1
4;25-34;Salzburg;5;37326;W;316;212;0
4;25-34;Steiermark;6;85258;M;379;278;0
4;25-34;Steiermark;6;78765;W;339;259;0
4;25-34;Tirol;7;54311;M;822;694;0
4;25-34;Tirol;7;52332;W;682;576;0
4;25-34;Vorarlberg;8;26971;M;261;199;0
4;25-34;Vorarlberg;8;25881;W;253;174;0
4;25-34;Wien;9;159858;M;2642;1841;0
4;25-34;Wien;9;157213;W;2300;1460;0
4;25-34;Österreich;10;615441;M;6345;4722;1
4;25-34;Österreich;10;591433;W;5561;3990;1
5;35-44;Burgenland;1;18466;M;106;79;0
5;35-44;Burgenland;1;19368;W;89;63;0
5;35-44;Kärnten;2;34259;M;86;58;0
5;35-44;Kärnten;2;34046;W;98;67;0
5;35-44;Niederösterreich;3;106230;M;683;542;2
5;35-44;Niederösterreich;3;107271;W;684;520;0
5;35-44;Oberösterreich;4;96624;M;682;552;0
5;35-44;Oberösterreich;4;93084;W;692;536;1
5;35-44;Salzburg;5;36504;M;275;199;0
5;35-44;Salzburg;5;36266;W;277;197;0
5;35-44;Steiermark;6;80862;M;337;256;1
5;35-44;Steiermark;6;78868;W;313;231;0
5;35-44;Tirol;7;49776;M;588;506;0
5;35-44;Tirol;7;49773;W;605;505;0
5;35-44;Vorarlberg;8;26536;M;229;155;0
5;35-44;Vorarlberg;8;26555;W;254;173;0
5;35-44;Wien;9;136556;M;1819;1184;0
5;35-44;Wien;9;135570;W;1708;1069;0
5;35-44;Österreich;10;585813;M;4805;3531;3
5;35-44;Österreich;10;580801;W;4720;3361;1
6;45-54;Burgenland;1;23555;M;133;96;1
6;45-54;Burgenland;1;23359;W;118;87;0
6;45-54;Kärnten;2;43350;M;117;82;1
6;45-54;Kärnten;2;44450;W;130;94;0
6;45-54;Niederösterreich;3;135183;M;954;748;0
6;45-54;Niederösterreich;3;135871;W;961;706;1
6;45-54;Oberösterreich;4;113770;M;797;628;1
6;45-54;Oberösterreich;4;111883;W;836;624;1
6;45-54;Salzburg;5;41781;M;345;231;1
6;45-54;Salzburg;5;43095;W;315;215;0
6;45-54;Steiermark;6;96598;M;408;311;0
6;45-54;Steiermark;6;94098;W;472;352;1
6;45-54;Tirol;7;58275;M;657;539;3
6;45-54;Tirol;7;58650;W;729;608;0
6;45-54;Vorarlberg;8;30682;M;301;203;0
6;45-54;Vorarlberg;8;30151;W;283;204;0
6;45-54;Wien;9;135495;M;1740;1105;5
6;45-54;Wien;9;137897;W;1714;1044;4
6;45-54;Österreich;10;678689;M;5452;3943;12
6;45-54;Österreich;10;679454;W;5558;3934;7
7;55-64;Burgenland;1;23177;M;90;67;1
7;55-64;Burgenland;1;23355;W;86;59;0
7;55-64;Kärnten;2;42333;M;114;75;0
7;55-64;Kärnten;2;44113;W;108;68;0
7;55-64;Niederösterreich;3;119601;M;751;570;9
7;55-64;Niederösterreich;3;120850;W;630;502;1
7;55-64;Oberösterreich;4;103603;M;663;495;8
7;55-64;Oberösterreich;4;104467;W;533;375;0
7;55-64;Salzburg;5;36187;M;311;213;0
7;55-64;Salzburg;5;39104;W;271;165;0
7;55-64;Steiermark;6;88153;M;321;252;2
7;55-64;Steiermark;6;89857;W;312;237;2
7;55-64;Tirol;7;49083;M;557;467;2
7;55-64;Tirol;7;50665;W;508;426;1
7;55-64;Vorarlberg;8;25323;M;180;131;0
7;55-64;Vorarlberg;8;25743;W;170;117;0
7;55-64;Wien;9;109051;M;1222;764;8
7;55-64;Wien;9;115461;W;998;604;0
7;55-64;Österreich;10;596511;M;4209;3034;30
7;55-64;Österreich;10;613615;W;3616;2553;4
8;65-74;Burgenland;1;15875;M;52;37;5
8;65-74;Burgenland;1;16744;W;46;29;1
8;65-74;Kärnten;2;28381;M;63;41;4
8;65-74;Kärnten;2;32171;W;46;33;1
8;65-74;Niederösterreich;3;78246;M;366;259;21
8;65-74;Niederösterreich;3;87257;W;321;238;8
8;65-74;Oberösterreich;4;64338;M;268;192;11
8;65-74;Oberösterreich;4;71363;W;247;174;4
8;65-74;Salzburg;5;24598;M;144;83;4
8;65-74;Salzburg;5;28762;W;135;74;3
8;65-74;Steiermark;6;57258;M;186;128;13
8;65-74;Steiermark;6;65238;W;179;135;9
8;65-74;Tirol;7;32020;M;253;203;8
8;65-74;Tirol;7;36356;W;237;185;4
8;65-74;Vorarlberg;8;16467;M;78;45;5
8;65-74;Vorarlberg;8;18360;W;76;40;2
8;65-74;Wien;9;71215;M;557;330;43
8;65-74;Wien;9;88821;W;527;309;11
8;65-74;Österreich;10;388398;M;1967;1318;114
8;65-74;Österreich;10;445072;W;1814;1217;43
9;75-84;Burgenland;1;9913;M;33;18;3
