Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;597;9;16
Rust(Stadt);102;1980;68;0;0
Eisenstadt-Umgebung;103;43236;1510;21;42
Güssing;104;25699;1300;41;49
Jennersdorf;105;17097;901;19;50
Mattersburg;106;40042;1487;24;50
Neusiedl am See;107;59990;2169;30;87
Oberpullendorf;108;37384;1589;24;28
Oberwart;109;54192;2202;55;61
Klagenfurt Stadt;201;101300;4600;143;131
Villach Stadt;202;62882;2524;58;74
Hermagor;203;18054;1434;17;113
Klagenfurt Land;204;60014;2989;57;61
Sankt Veit an der Glan;205;54186;2920;92;62
Spittal an der Drau;206;75868;3558;94;181
Villach Land;207;64618;3019;66;74
Völkermarkt;208;41862;2767;54;86
Wolfsberg;209;52607;2664;65;31
Feldkirchen;210;29902;1646;42;25
Krems an der Donau(Stadt);301;25036;982;23;10
Sankt Pölten(Stadt);302;55514;2505;44;46
Waidhofen an der Ybbs(Stadt);303;11222;636;10;13
Wiener Neustadt(Stadt);304;45823;2310;61;131
Amstetten;305;116520;7385;122;85
Baden;306;146751;5996;89;271
Bruck an der Leitha;307;103735;3602;65;149
Gänserndorf;308;104782;3463;50;186
Gmünd;309;36553;1805;34;71
Hollabrunn;310;51033;1603;34;106
Horn;311;30936;847;11;53
Korneuburg;312;91254;2835;40;112
Krems(Land);313;56487;2403;30;33
Lilienfeld;314;25655;1093;30;26
Melk;315;78191;3761;80;138
Mistelbach;316;75625;2273;30;145
Mödling;317;119115;4083;96;116
Neunkirchen;318;86343;3660;76;157
Sankt Pölten(Land);319;131729;5060;96;119
Scheibbs;320;41414;2542;32;43
Tulln;321;104593;3777;66;89
Waidhofen an der Thaya;322;25682;1073;14;53
Wiener Neustadt(Land);323;78307;3006;55;170
Zwettl;325;41987;2364;27;77
Linz(Stadt);401;206595;9713;205;158
Steyr(Stadt);402;38056;1715;18;22
Wels(Stadt);403;62470;3716;58;135
Braunau am Inn;404;105553;5647;69;177
Eferding;405;33178;2236;29;26
Freistadt;406;66861;4142;84;61
Gmunden;407;101859;5789;93;134
Grieskirchen;408;64875;4289;67;62
Kirchdorf an der Krems;409;57071;2878;73;38
Linz-Land;410;151371;7278;79;133
Perg;411;68968;4189;61;79
Ried im Innkreis;412;61690;4241;88;62
Rohrbach;413;56545;4386;93;82
Schärding;414;57391;4148;61;79
Steyr-Land;415;60717;3338;62;36
Urfahr-Umgebung;416;86005;5001;69;43
Vöcklabruck;417;137297;7779;133;148
Wels-Land;418;73777;3682;48;92
Salzburg(Stadt);501;155021;8286;113;160
Hallein;502;60824;5026;55;90
Salzburg-Umgebung;503;153492;8961;94;188
Sankt Johann im Pongau;504;81194;6989;93;195
Tamsweg;505;20251;2010;36;26
Zell am See;506;87628;5426;94;90
Graz(Stadt);601;291072;10951;251;457
Deutschlandsberg;603;60867;2624;87;87
Graz-Umgebung;606;156070;5946;219;182
Leibnitz;610;84756;3773;87;102
Leoben;611;59700;2407;89;68
Liezen;612;79652;3917;95;44
Murau;614;27543;1307;19;26
Voitsberg;616;51044;2244;89;25
Weiz;617;90654;3635;123;189
Murtal;620;71698;3417;145;66
Bruck-Mürzzuschlag;621;98697;4549;209;145
Hartberg-Fürstenfeld;622;90606;4781;157;224
Südoststeiermark;623;84036;4133;142;148
Innsbruck-Stadt;701;131961;6975;87;63
Imst;702;60474;3396;33;50
Innsbruck-Land;703;180453;10026;127;75
Kitzbühel;704;64168;3434;37;52
Kufstein;705;110287;7135;127;76
Landeck;706;44386;2923;42;22
Lienz;707;48738;3438;41;82
Reutte;708;32838;1351;4;59
Schwaz;709;84329;7766;118;138
Bludenz;801;64107;3374;44;52
Bregenz;802;134987;7163;93;44
Dornbirn;803;89912;5988;62;76
Feldkirch;804;108133;6316;70;106
Wien;900;1911191;87262;1650;2510
