Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;580;10;9
Rust(Stadt);102;1980;68;0;0
Eisenstadt-Umgebung;103;43236;1459;21;44
Güssing;104;25699;1252;38;36
Jennersdorf;105;17097;854;19;58
Mattersburg;106;40042;1437;24;23
Neusiedl am See;107;59990;2078;29;64
Oberpullendorf;108;37384;1563;24;22
Oberwart;109;54192;2140;54;44
Klagenfurt Stadt;201;101300;4467;142;98
Villach Stadt;202;62882;2447;58;66
Hermagor;203;18054;1326;17;78
Klagenfurt Land;204;60014;2928;56;90
Sankt Veit an der Glan;205;54186;2859;91;45
Spittal an der Drau;206;75868;3378;88;150
Villach Land;207;64618;2959;65;100
Völkermarkt;208;41862;2686;53;67
Wolfsberg;209;52607;2632;65;29
Feldkirchen;210;29902;1625;42;29
Krems an der Donau(Stadt);301;25036;973;23;17
Sankt Pölten(Stadt);302;55514;2457;44;32
Waidhofen an der Ybbs(Stadt);303;11222;622;10;5
Wiener Neustadt(Stadt);304;45823;2178;61;130
Amstetten;305;116520;7289;121;115
Baden;306;146751;5712;88;210
Bruck an der Leitha;307;103735;3444;65;105
Gänserndorf;308;104782;3273;47;168
Gmünd;309;36553;1736;34;23
Hollabrunn;310;51033;1493;29;117
Horn;311;30936;794;11;31
Korneuburg;312;91254;2724;38;78
Krems(Land);313;56487;2373;30;65
Lilienfeld;314;25655;1066;30;15
Melk;315;78191;3618;80;60
Mistelbach;316;75625;2122;30;163
Mödling;317;119115;3969;95;91
Neunkirchen;318;86343;3499;76;113
Sankt Pölten(Land);319;131729;4942;94;104
Scheibbs;320;41414;2490;32;51
Tulln;321;104593;3679;63;73
Waidhofen an der Thaya;322;25682;1016;14;38
Wiener Neustadt(Land);323;78307;2831;55;114
Zwettl;325;41987;2279;25;68
Linz(Stadt);401;206595;9546;205;87
Steyr(Stadt);402;38056;1696;18;14
Wels(Stadt);403;62470;3590;58;81
Braunau am Inn;404;105553;5454;66;177
Eferding;405;33178;2210;29;15
Freistadt;406;66861;4083;82;52
Gmunden;407;101859;5656;92;102
Grieskirchen;408;64875;4228;67;46
Kirchdorf an der Krems;409;57071;2835;73;36
Linz-Land;410;151371;7141;78;94
Perg;411;68968;4112;59;93
Ried im Innkreis;412;61690;4180;87;41
Rohrbach;413;56545;4303;90;68
Schärding;414;57391;4068;61;48
Steyr-Land;415;60717;3300;62;17
Urfahr-Umgebung;416;86005;4957;69;45
Vöcklabruck;417;137297;7627;132;96
Wels-Land;418;73777;3592;48;78
Salzburg(Stadt);501;155021;8128;108;173
Hallein;502;60824;4943;53;98
Salzburg-Umgebung;503;153492;8780;93;176
Sankt Johann im Pongau;504;81194;6798;89;184
Tamsweg;505;20251;1986;36;31
Zell am See;506;87628;5339;93;68
Graz(Stadt);601;291072;10481;243;211
Deutschlandsberg;603;60867;2536;84;89
Graz-Umgebung;606;156070;5757;218;171
Leibnitz;610;84756;3659;84;56
Leoben;611;59700;2340;88;48
Liezen;612;79652;3874;93;48
Murau;614;27543;1280;19;34
Voitsberg;616;51044;2219;89;31
Weiz;617;90654;3435;119;155
Murtal;620;71698;3348;142;49
Bruck-Mürzzuschlag;621;98697;4391;203;146
Hartberg-Fürstenfeld;622;90606;4541;155;218
Südoststeiermark;623;84036;3970;139;120
Innsbruck-Stadt;701;131961;6915;85;53
Imst;702;60474;3345;32;30
Innsbruck-Land;703;180453;9949;124;77
Kitzbühel;704;64168;3384;37;65
Kufstein;705;110287;7053;125;104
Landeck;706;44386;2903;42;26
Lienz;707;48738;3358;41;105
Reutte;708;32838;1291;4;34
Schwaz;709;84329;7628;116;89
Bludenz;801;64107;3324;43;54
Bregenz;802;134987;7120;92;73
Dornbirn;803;89912;5912;62;78
Feldkirch;804;108133;6215;68;106
Wien;900;1911191;84735;1604;2104
