Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;367;0;35
Rust(Stadt);102;1980;48;0;3
Eisenstadt-Umgebung;103;43236;982;7;100
Güssing;104;25699;705;4;53
Jennersdorf;105;17097;492;9;50
Mattersburg;106;40042;908;10;119
Neusiedl am See;107;59990;1245;16;136
Oberpullendorf;108;37384;1124;11;118
Oberwart;109;54192;1561;40;108
Klagenfurt Stadt;201;101300;2819;56;432
Villach Stadt;202;62882;1408;11;184
Hermagor;203;18054;503;2;66
Klagenfurt Land;204;60014;1590;4;289
Sankt Veit an der Glan;205;54186;1725;14;387
Spittal an der Drau;206;75868;1326;7;388
Villach Land;207;64618;1514;10;350
Völkermarkt;208;41862;1588;7;244
Wolfsberg;209;52607;1614;17;381
Feldkirchen;210;29902;812;10;148
Krems an der Donau(Stadt);301;25036;747;17;74
Sankt Pölten(Stadt);302;55514;1695;10;283
Waidhofen an der Ybbs(Stadt);303;11222;334;3;45
Wiener Neustadt(Stadt);304;45823;1286;25;121
Amstetten;305;116520;4271;46;659
Baden;306;146751;3214;23;305
Bruck an der Leitha;307;103735;2125;12;198
Gänserndorf;308;104782;1652;17;138
Gmünd;309;36553;1082;16;94
Hollabrunn;310;51033;1000;13;93
Horn;311;30936;475;5;43
Korneuburg;312;91254;1910;7;152
Krems(Land);313;56487;1605;16;161
Lilienfeld;314;25655;718;10;61
Melk;315;78191;2229;25;318
Mistelbach;316;75625;1242;19;115
Mödling;317;119115;2558;15;186
Neunkirchen;318;86343;1910;27;238
Sankt Pölten(Land);319;131729;3313;39;397
Scheibbs;320;41414;1571;9;223
Tulln;321;104593;2350;15;202
Waidhofen an der Thaya;322;25682;679;5;67
Wiener Neustadt(Land);323;78307;1614;24;184
Zwettl;325;41987;1213;5;160
Linz(Stadt);401;206595;7021;86;838
Steyr(Stadt);402;38056;1259;10;137
Wels(Stadt);403;62470;2503;20;308
Braunau am Inn;404;105553;3185;24;486
Eferding;405;33178;1745;18;164
Freistadt;406;66861;2959;39;305
Gmunden;407;101859;3230;31;336
Grieskirchen;408;64875;3108;26;449
Kirchdorf an der Krems;409;57071;1712;22;235
Linz-Land;410;151371;5157;44;586
Perg;411;68968;2892;23;394
Ried im Innkreis;412;61690;3001;37;286
Rohrbach;413;56545;3368;51;344
Schärding;414;57391;2654;12;310
Steyr-Land;415;60717;2427;37;263
Urfahr-Umgebung;416;86005;4007;34;446
Vöcklabruck;417;137297;5001;40;501
Wels-Land;418;73777;2400;19;309
Salzburg(Stadt);501;155021;4729;29;766
Hallein;502;60824;2702;19;317
Salzburg-Umgebung;503;153492;5450;33;786
Sankt Johann im Pongau;504;81194;4146;50;440
Tamsweg;505;20251;947;13;206
Zell am See;506;87628;3199;28;532
Graz(Stadt);601;291072;6943;65;829
Deutschlandsberg;603;60867;1119;9;129
Graz-Umgebung;606;156070;3428;84;490
Leibnitz;610;84756;2272;38;273
Leoben;611;59700;1557;44;232
Liezen;612;79652;2178;24;304
Murau;614;27543;629;6;152
Voitsberg;616;51044;1575;38;232
Weiz;617;90654;2053;44;246
Murtal;620;71698;1810;21;383
Bruck-Mürzzuschlag;621;98697;2649;61;423
Hartberg-Fürstenfeld;622;90606;2670;81;360
Südoststeiermark;623;84036;2329;27;315
Innsbruck-Stadt;701;131961;5514;53;416
Imst;702;60474;2307;16;193
Innsbruck-Land;703;180453;7163;50;695
Kitzbühel;704;64168;2115;20;166
Kufstein;705;110287;5282;70;673
Landeck;706;44386;2030;23;75
Lienz;707;48738;1819;9;408
Reutte;708;32838;734;2;96
Schwaz;709;84329;5860;67;493
Bludenz;801;64107;2277;22;194
Bregenz;802;134987;5020;46;404
Dornbirn;803;89912;4096;31;212
Feldkirch;804;108133;4129;28;374
Wien;900;1911191;59101;638;4364
