Altersgruppe;Anzahl;Timestamp
<5;91;2020-05-13T09:00:00
5-14;356;2020-05-13T09:00:00
15-24;1486;2020-05-13T09:00:00
25-34;2237;2020-05-13T09:00:00
35-44;2225;2020-05-13T09:00:00
45-54;3275;2020-05-13T09:00:00
55-64;2633;2020-05-13T09:00:00
65-74;1387;2020-05-13T09:00:00
75-84;1344;2020-05-13T09:00:00
>84;893;2020-05-13T09:00:00
