Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;6294;5420,5349914739;305;2021-01-02T21:02:00
Baden;4457;3048,50105674986;306;2021-01-02T21:02:00
Bludenz;2836;4451,14103650689;801;2021-01-02T21:02:00
Braunau am Inn;4348;4164,43184430312;404;2021-01-02T21:02:00
Bregenz;6207;4618,88780574924;802;2021-01-02T21:02:00
Bruck an der Leitha;2836;2780,11959611803;307;2021-01-02T21:02:00
Bruck-Mürzzuschlag;3639;3676,35173361351;621;2021-01-02T21:02:00
Deutschlandsberg;1890;3107,47932457539;603;2021-01-02T21:02:00
Dornbirn;5066;5689,51381947642;803;2021-01-02T21:02:00
Eferding;2019;6089,39558450959;405;2021-01-02T21:02:00
Eisenstadt(Stadt);508;3470,65655530505;101;2021-01-02T21:02:00
Eisenstadt-Umgebung;1261;2937,54513476367;103;2021-01-02T21:02:00
Feldkirch;5311;4956,18660121875;804;2021-01-02T21:02:00
Feldkirchen;1254;4188,79647259244;210;2021-01-02T21:02:00
Freistadt;3591;5390,19228171297;406;2021-01-02T21:02:00
Gänserndorf;2371;2286,7118029435;308;2021-01-02T21:02:00
Gmünd;1519;4130,74810322791;309;2021-01-02T21:02:00
Gmunden;4640;4565,53610610936;407;2021-01-02T21:02:00
Graz(Stadt);9331;3230,88855494692;601;2021-01-02T21:02:00
Graz-Umgebung;4723;3061,7139893686;606;2021-01-02T21:02:00
Grieskirchen;3753;5798,73611347167;408;2021-01-02T21:02:00
Güssing;950;3682,59875179284;104;2021-01-02T21:02:00
Hallein;3943;6530,95703448504;502;2021-01-02T21:02:00
Hartberg-Fürstenfeld;3655;4033,23696232703;622;2021-01-02T21:02:00
Hermagor;917;5031,82616330114;203;2021-01-02T21:02:00
Hollabrunn;1169;2298,5567658972;310;2021-01-02T21:02:00
Horn;607;1952,39626889675;311;2021-01-02T21:02:00
Imst;3001;4997,0027973891;702;2021-01-02T21:02:00
Innsbruck-Land;9168;5112,70480375646;703;2021-01-02T21:02:00
Innsbruck-Stadt;6466;4894,40617667096;701;2021-01-02T21:02:00
Jennersdorf;618;3621,23520450018;105;2021-01-02T21:02:00
Kirchdorf an der Krems;2383;4190,55323040129;409;2021-01-02T21:02:00
Kitzbühel;2716;4251,65542179991;704;2021-01-02T21:02:00
Klagenfurt Land;2215;3704,01337792642;204;2021-01-02T21:02:00
Klagenfurt Stadt;3998;3965,60103950723;201;2021-01-02T21:02:00
Korneuburg;2308;2539,36119882494;312;2021-01-02T21:02:00
Krems an der Donau(Stadt);880;3537,54622929731;301;2021-01-02T21:02:00
Krems(Land);1934;3417,20262916107;313;2021-01-02T21:02:00
Kufstein;6372;5809,52207290166;705;2021-01-02T21:02:00
Landeck;2683;6047,96898246247;706;2021-01-02T21:02:00
Leibnitz;3075;3727,9957325057;610;2021-01-02T21:02:00
Leoben;2039;3394,9383949384;611;2021-01-02T21:02:00
Lienz;2593;5318,64705761697;707;2021-01-02T21:02:00
Liezen (inkl. Gröbming);3019;3778,42580192989;612;2021-01-02T21:02:00
Lilienfeld;963;3730,82287308229;314;2021-01-02T21:02:00
Linz(Stadt);8563;4162,33242273704;401;2021-01-02T21:02:00
Linz-Land;6382;4246,93724088825;410;2021-01-02T21:02:00
Mattersburg;1156;2895,42892924233;106;2021-01-02T21:02:00
Melk;3105;3982,70952515328;315;2021-01-02T21:02:00
Mistelbach;1570;2079,93852920525;316;2021-01-02T21:02:00
Mödling;3414;2868,95578076942;317;2021-01-02T21:02:00
Murau;996;3600,99786687877;614;2021-01-02T21:02:00
Murtal;2772;3849,78612299317;620;2021-01-02T21:02:00
Neunkirchen;2810;3256,42303368833;318;2021-01-02T21:02:00
Neusiedl am See;1626;2730,38688876948;107;2021-01-02T21:02:00
Oberpullendorf;1347;3590,75520486231;108;2021-01-02T21:02:00
Oberwart;1854;3428,50802574155;109;2021-01-02T21:02:00
Perg;3559;5198,73208781899;411;2021-01-02T21:02:00
Reutte;969;2966,02387511478;708;2021-01-02T21:02:00
Ried im Innkreis;3667;5991,43846807398;412;2021-01-02T21:02:00
Rohrbach;3835;6784,72861085557;413;2021-01-02T21:02:00
Rust(Stadt);60;3092,78350515464;102;2021-01-02T21:02:00
Salzburg(Stadt);6507;4219,54335293851;501;2021-01-02T21:02:00
Salzburg-Umgebung;7257;4765,53214123889;503;2021-01-02T21:02:00
Sankt Johann im Pongau;5414;6719,37249450809;504;2021-01-02T21:02:00
Sankt Pölten(Land);4257;3248,52721223406;319;2021-01-02T21:02:00
Sankt Pölten(Stadt);2239;4067,65496693554;302;2021-01-02T21:02:00
Sankt Veit an der Glan;2321;4254,42214279168;205;2021-01-02T21:02:00
Schärding;3578;6243,56535850769;414;2021-01-02T21:02:00
Scheibbs;2071;5002,05299132913;320;2021-01-02T21:02:00
Schwaz;6784;8088,41939599156;709;2021-01-02T21:02:00
Spittal an der Drau;1978;2599,51899699045;206;2021-01-02T21:02:00
Steyr(Stadt);1565;4097,609509596;402;2021-01-02T21:02:00
