Bundesland;Anzahl;GKZ;Timestamp
Wien;2329;9;2020-09-09T11:00:00
Vorarlberg;105;8;2020-09-09T11:00:00
Tirol;453;7;2020-09-09T11:00:00
Steiermark;241;6;2020-09-09T11:00:00
Salzburg;113;5;2020-09-09T11:00:00
Oberösterreich;351;4;2020-09-09T11:00:00
Niederösterreich;374;3;2020-09-09T11:00:00
Kärnten;25;2;2020-09-09T11:00:00
Burgenland;81;1;2020-09-09T11:00:00
