AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6271;M;131;123;0
1;<5;Burgenland;1;5908;W;123;109;0
1;<5;Kärnten;2;12224;M;174;160;0
1;<5;Kärnten;2;11683;W;154;140;0
1;<5;Niederösterreich;3;40492;M;578;534;0
1;<5;Niederösterreich;3;38354;W;475;453;0
1;<5;Oberösterreich;4;39650;M;572;526;0
1;<5;Oberösterreich;4;37428;W;451;413;0
1;<5;Salzburg;5;14528;M;257;244;0
1;<5;Salzburg;5;13799;W;204;192;0
1;<5;Steiermark;6;29066;M;535;491;0
1;<5;Steiermark;6;27485;W;527;487;0
1;<5;Tirol;7;19768;M;460;431;0
1;<5;Tirol;7;18326;W;375;363;0
1;<5;Vorarlberg;8;11200;M;243;215;0
1;<5;Vorarlberg;8;10560;W;229;196;0
1;<5;Wien;9;50897;M;1210;1065;0
1;<5;Wien;9;48196;W;1110;975;0
1;<5;Österreich;10;224096;M;4160;3789;0
1;<5;Österreich;10;211739;W;3648;3328;0
2;5-14;Burgenland;1;13528;M;800;775;0
2;5-14;Burgenland;1;12962;W;712;678;0
2;5-14;Kärnten;2;26135;M;1232;1147;0
2;5-14;Kärnten;2;24667;W;1140;1065;0
2;5-14;Niederösterreich;3;84399;M;4553;4371;0
2;5-14;Niederösterreich;3;80034;W;4235;4023;0
2;5-14;Oberösterreich;4;76223;M;4123;3763;0
2;5-14;Oberösterreich;4;72202;W;3691;3369;0
2;5-14;Salzburg;5;27260;M;2083;1981;0
2;5-14;Salzburg;5;26109;W;1860;1788;0
2;5-14;Steiermark;6;56981;M;2630;2376;0
2;5-14;Steiermark;6;53566;W;2326;2114;0
2;5-14;Tirol;7;36954;M;2591;2472;0
2;5-14;Tirol;7;35185;W;2383;2295;0
2;5-14;Vorarlberg;8;21371;M;1040;912;0
2;5-14;Vorarlberg;8;20345;W;1000;889;0
2;5-14;Wien;9;92739;M;6213;5685;1
2;5-14;Wien;9;86565;W;5516;5031;0
2;5-14;Österreich;10;435590;M;25265;23482;1
2;5-14;Österreich;10;411635;W;22863;21252;0
3;15-24;Burgenland;1;14211;M;1211;1188;0
3;15-24;Burgenland;1;13131;W;997;971;0
3;15-24;Kärnten;2;28406;M;2619;2523;0
3;15-24;Kärnten;2;26320;W;2314;2222;0
3;15-24;Niederösterreich;3;89919;M;8030;7750;1
3;15-24;Niederösterreich;3;83156;W;7148;6908;0
3;15-24;Oberösterreich;4;83998;M;8176;7794;0
3;15-24;Oberösterreich;4;78239;W;7906;7550;0
3;15-24;Salzburg;5;31568;M;4044;3923;0
3;15-24;Salzburg;5;29388;W;3649;3551;0
3;15-24;Steiermark;6;66905;M;4890;4647;0
3;15-24;Steiermark;6;62165;W;4684;4459;0
3;15-24;Tirol;7;42988;M;4603;4462;1
3;15-24;Tirol;7;40872;W;4259;4137;0
3;15-24;Vorarlberg;8;23260;M;2264;2113;0
3;15-24;Vorarlberg;8;21284;W;2123;1993;0
3;15-24;Wien;9;110503;M;10632;9936;4
3;15-24;Wien;9;109312;W;10301;9622;0
3;15-24;Österreich;10;491758;M;46469;44336;6
3;15-24;Österreich;10;463867;W;43381;41413;0
4;25-34;Burgenland;1;15869;M;1154;1122;1
4;25-34;Burgenland;1;15497;W;1124;1096;0
4;25-34;Kärnten;2;33170;M;2681;2585;0
4;25-34;Kärnten;2;32067;W;2647;2555;0
4;25-34;Niederösterreich;3;100196;M;7714;7444;0
4;25-34;Niederösterreich;3;96933;W;7575;7317;1
4;25-34;Oberösterreich;4;102058;M;9342;8962;0
4;25-34;Oberösterreich;4;95289;W;9274;8852;1
4;25-34;Salzburg;5;38299;M;3959;3818;1
4;25-34;Salzburg;5;37188;W;3865;3746;0
4;25-34;Steiermark;6;85306;M;5881;5644;1
4;25-34;Steiermark;6;79007;W;5843;5608;0
4;25-34;Tirol;7;54701;M;5083;4906;0
4;25-34;Tirol;7;52293;W;4759;4641;0
4;25-34;Vorarlberg;8;27098;M;2344;2196;0
4;25-34;Vorarlberg;8;25794;W;2282;2133;0
4;25-34;Wien;9;160526;M;12910;12149;4
4;25-34;Wien;9;157739;W;12627;11849;2
4;25-34;Österreich;10;617223;M;51068;48826;7
4;25-34;Österreich;10;591807;W;49997;47798;4
5;35-44;Burgenland;1;18298;M;1356;1314;3
5;35-44;Burgenland;1;19387;W;1415;1385;1
5;35-44;Kärnten;2;34383;M;2473;2376;1
5;35-44;Kärnten;2;34229;W;3101;2997;0
5;35-44;Niederösterreich;3;106173;M;7463;7208;5
5;35-44;Niederösterreich;3;107318;W;8057;7777;1
5;35-44;Oberösterreich;4;97716;M;8369;7949;4
5;35-44;Oberösterreich;4;93775;W;9001;8567;1
5;35-44;Salzburg;5;36981;M;3627;3502;1
5;35-44;Salzburg;5;36583;W;3667;3566;0
5;35-44;Steiermark;6;81448;M;5429;5140;3
5;35-44;Steiermark;6;78824;W;5832;5554;1
5;35-44;Tirol;7;49976;M;4280;4134;1
5;35-44;Tirol;7;50079;W;4521;4409;0
5;35-44;Vorarlberg;8;26757;M;2153;1997;0
5;35-44;Vorarlberg;8;26809;W;2296;2174;0
5;35-44;Wien;9;138896;M;10785;10017;3
5;35-44;Wien;9;137113;W;11090;10293;3
5;35-44;Österreich;10;590628;M;45935;43637;21
5;35-44;Österreich;10;584117;W;48980;46722;7
6;45-54;Burgenland;1;23198;M;1533;1498;3
6;45-54;Burgenland;1;23111;W;1687;1651;2
6;45-54;Kärnten;2;42248;M;3218;3082;11
6;45-54;Kärnten;2;43197;W;3791;3643;2
6;45-54;Niederösterreich;3;132507;M;9155;8834;12
6;45-54;Niederösterreich;3;133561;W;9925;9608;11
6;45-54;Oberösterreich;4;111122;M;9813;9363;11
6;45-54;Oberösterreich;4;109542;W;10746;10345;5
6;45-54;Salzburg;5;40972;M;4116;4006;4
6;45-54;Salzburg;5;42207;W;4560;4446;4
6;45-54;Steiermark;6;94416;M;6548;6231;19
6;45-54;Steiermark;6;92354;W;7255;6956;6
6;45-54;Tirol;7;56912;M;5100;4943;8
6;45-54;Tirol;7;57521;W;5486;5360;3
6;45-54;Vorarlberg;8;30023;M;2472;2337;2
6;45-54;Vorarlberg;8;29851;W;2656;2517;0
6;45-54;Wien;9;134056;M;10257;9468;31
6;45-54;Wien;9;137059;W;10711;10007;17
6;45-54;Österreich;10;665454;M;52213;49763;101
6;45-54;Österreich;10;668403;W;56818;54534;50
7;55-64;Burgenland;1;23739;M;1415;1356;20
7;55-64;Burgenland;1;23841;W;1247;1218;4
7;55-64;Kärnten;2;43390;M;3017;2884;22
7;55-64;Kärnten;2;45306;W;2867;2758;13
7;55-64;Niederösterreich;3;124044;M;7719;7408;71
7;55-64;Niederösterreich;3;125362;W;6861;6627;31
7;55-64;Oberösterreich;4;107183;M;8296;7948;69
7;55-64;Oberösterreich;4;107982;W;7727;7425;20
7;55-64;Salzburg;5;37432;M;3413;3302;25
7;55-64;Salzburg;5;40224;W;3274;3175;11
7;55-64;Steiermark;6;90939;M;5525;5223;60
7;55-64;Steiermark;6;92404;W;5098;4845;38
7;55-64;Tirol;7;51443;M;4399;4290;16
7;55-64;Tirol;7;52659;W;3982;3909;4
7;55-64;Vorarlberg;8;26503;M;1996;1872;11
7;55-64;Vorarlberg;8;26569;W;1885;1787;7
7;55-64;Wien;9;113414;M;7660;6936;95
7;55-64;Wien;9;118686;W;6765;6246;46
7;55-64;Österreich;10;618087;M;43440;41219;389
7;55-64;Österreich;10;633033;W;39706;37990;174
8;65-74;Burgenland;1;16429;M;705;655;38
8;65-74;Burgenland;1;17400;W;651;629;10
8;65-74;Kärnten;2;28957;M;1524;1395;72
8;65-74;Kärnten;2;32719;W;1553;1463;31
8;65-74;Niederösterreich;3;78908;M;3484;3228;150
8;65-74;Niederösterreich;3;87896;W;3401;3262;66
8;65-74;Oberösterreich;4;66173;M;3754;3466;177
8;65-74;Oberösterreich;4;72610;W;3608;3425;72
8;65-74;Salzburg;5;24832;M;1551;1462;46
8;65-74;Salzburg;5;29066;W;1544;1491;22
8;65-74;Steiermark;6;58267;M;2816;2535;164
8;65-74;Steiermark;6;66010;W;2833;2628;101
8;65-74;Tirol;7;32227;M;1908;1811;56
8;65-74;Tirol;7;36747;W;1970;1896;29
8;65-74;Vorarlberg;8;16802;M;923;855;31
8;65-74;Vorarlberg;8;18708;W;973;931;16
8;65-74;Wien;9;70556;M;3418;2789;224
8;65-74;Wien;9;87728;W;3527;3040;129
8;65-74;Österreich;10;393151;M;20083;18196;958
8;65-74;Österreich;10;448884;W;20060;18765;476
9;75-84;Burgenland;1;9974;M;429;362;60
9;75-84;Burgenland;1;12803;W;561;498;52
9;75-84;Kärnten;2;19150;M;1237;1047;158
9;75-84;Kärnten;2;25643;W;1551;1418;100
9;75-84;Niederösterreich;3;57182;M;2553;2165;336
9;75-84;Niederösterreich;3;72202;W;3016;2732;222
9;75-84;Oberösterreich;4;43017;M;2554;2158;331
9;75-84;Oberösterreich;4;58203;W;3111;2853;192
9;75-84;Salzburg;5;16683;M;1082;928;137
9;75-84;Salzburg;5;21887;W;1330;1236;69
9;75-84;Steiermark;6;40440;M;2283;1825;399
9;75-84;Steiermark;6;54237;W;2941;2560;297
9;75-84;Tirol;7;22116;M;1453;1261;169
9;75-84;Tirol;7;28566;W;1670;1555;86
9;75-84;Vorarlberg;8;11038;M;597;514;63
9;75-84;Vorarlberg;8;13982;W;675;621;35
9;75-84;Wien;9;48860;M;2433;1732;442
9;75-84;Wien;9;69284;W;3339;2680;325
9;75-84;Österreich;10;268460;M;14621;11992;2095
9;75-84;Österreich;10;356807;W;18194;16153;1378
10;>84;Burgenland;1;2822;M;167;119;46
10;>84;Burgenland;1;6057;W;454;372;76
10;>84;Kärnten;2;5625;M;557;375;172
10;>84;Kärnten;2;11774;W;1355;1096;224
10;>84;Niederösterreich;3;15354;M;977;667;287
10;>84;Niederösterreich;3;30297;W;2255;1802;400
10;>84;Oberösterreich;4;12674;M;1096;768;306
10;>84;Oberösterreich;4;25195;W;2395;1966;386
10;>84;Salzburg;5;4612;M;447;334;110
10;>84;Salzburg;5;8792;W;941;781;151
10;>84;Steiermark;6;11804;M;1021;658;344
10;>84;Steiermark;6;24771;W;2902;2252;600
10;>84;Tirol;7;6514;M;620;463;149
10;>84;Tirol;7;11787;W;1158;995;156
10;>84;Vorarlberg;8;3076;M;222;152;63
10;>84;Vorarlberg;8;6109;W;434;356;70
10;>84;Wien;9;11844;M;1001;605;323
10;>84;Wien;9;27218;W;2840;2048;607
10;>84;Österreich;10;74325;M;6108;4141;1800
10;>84;Österreich;10;152000;W;14734;11668;2670
