Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;648;9;24
Rust(Stadt);102;1980;70;0;2
Eisenstadt-Umgebung;103;43236;1649;23;59
Güssing;104;25699;1394;43;48
Jennersdorf;105;17097;992;20;47
Mattersburg;106;40042;1624;24;73
Neusiedl am See;107;59990;2369;31;103
Oberpullendorf;108;37384;1673;24;47
Oberwart;109;54192;2439;57;134
Klagenfurt Stadt;201;101300;4915;148;145
Villach Stadt;202;62882;2713;59;97
Hermagor;203;18054;1676;22;104
Klagenfurt Land;204;60014;3199;59;117
Sankt Veit an der Glan;205;54186;3113;93;104
Spittal an der Drau;206;75868;3884;100;158
Villach Land;207;64618;3290;67;147
Völkermarkt;208;41862;2896;54;79
Wolfsberg;209;52607;2778;65;64
Feldkirchen;210;29902;1751;42;38
Krems an der Donau(Stadt);301;25036;1028;25;27
Sankt Pölten(Stadt);302;55514;2720;45;113
Waidhofen an der Ybbs(Stadt);303;11222;675;10;22
Wiener Neustadt(Stadt);304;45823;2779;62;243
Amstetten;305;116520;7581;122;86
Baden;306;146751;6874;95;418
Bruck an der Leitha;307;103735;4088;70;249
Gänserndorf;308;104782;4044;53;303
Gmünd;309;36553;1995;35;102
Hollabrunn;310;51033;1848;41;94
Horn;311;30936;954;12;59
Korneuburg;312;91254;3100;41;145
Krems(Land);313;56487;2529;32;67
Lilienfeld;314;25655;1181;30;41
Melk;315;78191;4002;82;82
Mistelbach;316;75625;2701;32;198
Mödling;317;119115;4561;100;228
Neunkirchen;318;86343;4090;80;219
Sankt Pölten(Land);319;131729;5474;104;208
Scheibbs;320;41414;2683;32;67
Tulln;321;104593;4076;69;128
Waidhofen an der Thaya;322;25682;1259;14;90
Wiener Neustadt(Land);323;78307;3489;60;243
Zwettl;325;41987;2557;30;98
Linz(Stadt);401;206595;10199;206;196
Steyr(Stadt);402;38056;1792;18;52
Wels(Stadt);403;62470;4006;60;136
Braunau am Inn;404;105553;6267;69;318
Eferding;405;33178;2299;29;44
Freistadt;406;66861;4247;84;62
Gmunden;407;101859;6053;94;151
Grieskirchen;408;64875;4392;68;49
Kirchdorf an der Krems;409;57071;3034;74;90
Linz-Land;410;151371;7647;81;147
Perg;411;68968;4456;63;171
Ried im Innkreis;412;61690;4468;89;121
Rohrbach;413;56545;4552;92;85
Schärding;414;57391;4376;62;98
Steyr-Land;415;60717;3470;62;42
Urfahr-Umgebung;416;86005;5178;69;84
Vöcklabruck;417;137297;8198;136;246
Wels-Land;418;73777;3969;51;153
Salzburg(Stadt);501;155021;8864;118;276
Hallein;502;60824;5228;57;121
Salzburg-Umgebung;503;153492;9528;99;337
Sankt Johann im Pongau;504;81194;7680;95;389
Tamsweg;505;20251;2080;38;53
Zell am See;506;87628;5693;98;164
Graz(Stadt);601;291072;11793;260;348
Deutschlandsberg;603;60867;2824;89;92
Graz-Umgebung;606;156070;6393;223;169
Leibnitz;610;84756;4181;91;177
Leoben;611;59700;2570;91;77
Liezen;612;79652;4174;97;112
Murau;614;27543;1374;20;29
Voitsberg;616;51044;2345;89;51
Weiz;617;90654;4135;129;242
Murtal;620;71698;3584;148;73
Bruck-Mürzzuschlag;621;98697;4897;223;173
Hartberg-Fürstenfeld;622;90606;5338;161;222
Südoststeiermark;623;84036;4520;154;167
Innsbruck-Stadt;701;131961;7132;88;80
Imst;702;60474;3622;33;119
Innsbruck-Land;703;180453;10275;131;124
Kitzbühel;704;64168;3610;38;98
Kufstein;705;110287;7392;129;146
Landeck;706;44386;3034;42;55
Lienz;707;48738;3732;42;162
Reutte;708;32838;1402;4;11
Schwaz;709;84329;8093;125;149
Bludenz;801;64107;3502;45;57
Bregenz;802;134987;7318;95;75
Dornbirn;803;89912;6132;66;58
Feldkirch;804;108133;6517;71;110
Wien;900;1911191;95193;1727;4015
