Bundesland;Anzahl;GKZ;Timestamp
Wien;531;9;2020-05-09T05:00:00
Vorarlberg;31;8;2020-05-09T05:00:00
Tirol;131;7;2020-05-09T05:00:00
Steiermark;273;6;2020-05-09T05:00:00
Salzburg;57;5;2020-05-09T05:00:00
Oberösterreich;56;4;2020-05-09T05:00:00
Niederösterreich;179;3;2020-05-09T05:00:00
Kärnten;12;2;2020-05-09T05:00:00
Burgenland;54;1;2020-05-09T05:00:00
