Altersgruppe;Anzahl;Timestamp
<5;123;2020-06-08T23:00:00
5-14;434;2020-06-08T23:00:00
15-24;1586;2020-06-08T23:00:00
25-34;2409;2020-06-08T23:00:00
35-44;2411;2020-06-08T23:00:00
45-54;3444;2020-06-08T23:00:00
55-64;2747;2020-06-08T23:00:00
65-74;1446;2020-06-08T23:00:00
75-84;1377;2020-06-08T23:00:00
>84;912;2020-06-08T23:00:00
